open,write,read,close
883.124,117.445,101.265,219.286
875.03,117.102,112.533,200.974
860.599,117.657,100.183,200.985
902.85,120.113,99.274,202.411
891.198,116.981,99.425,200.5
886.792,118.486,98.698,200.905
893.817,114.401,99.478,201.51
887.803,114.856,112.584,223.933
914.724,118.313,96.759,203.097
880.123,115.17,99.053,212.303
880.669,118.404,112.573,199.064
871.311,114.917,101.166,200.379
889.37,116.241,100.599,202.258
864.673,119.788,99.588,199.621
858.225,133.299,102.752,211.899
911.298,114.423,90.887,204.906
863.399,116.615,100.923,204.35
862.702,114.301,106.158,197.376
848.585,117.686,99.316,194.82
882.923,114.988,101.408,201.632
1043.17,135.998,117.333,244.195
962.321,118.999,99.437,203.33
890.037,122.021,85.936,196.407
862.299,115.635,94.182,219.992
875.981,117.554,101.721,202.41
875,115.968,101.196,198.105
919.888,118.96,102.923,207.129
873.263,116.645,101.387,201.601
909.671,123.912,96.445,197.549
864.703,114.674,100.154,200.126
903.508,114.079,113.898,206.857
873.11,115.938,102.439,216.891
863.167,117.829,99.982,200.156
908.054,131.926,99.962,238.981
849.423,114.251,99.448,203.784
888.895,119.302,96.911,204.441
873.646,111.613,100.771,203.491
886.015,131.156,99.8,205.502
893.564,117.463,101.963,200.004
888.541,118.94,100.548,205.087
862.773,115.261,99.629,203.4
891.412,114.432,97.648,196.973
904.76,115.058,110.007,202.734
879.962,110.118,81.51,193.517
896.424,110.744,89.705,191.324
914.077,116.756,98.033,198.196
897.787,129.45,98.85,205.794
910.379,117.342,97.912,198.307
876.799,116.625,99.699,199.57
873.414,116.837,98.871,197.529
883.832,115.715,97.578,197.155
903.861,115.695,97.518,197.307
882.872,115.129,98.022,196.053
899.122,120.505,108.29,206.392
894.422,119.677,99.619,202.45
882.357,115.18,97.942,196.458
977.226,117.464,99.407,196.66
878.234,115.604,98.973,196.438
923.223,116.12,104.56,206.169
983.421,116.2,99.437,198.468
876.9,127.892,111.321,205.058
887.481,114.645,100.69,206.189
880.871,114.322,100.548,206.573
877.618,114.715,105.349,214.304
866.925,114.705,96.82,205.988
897.909,114.088,98.396,197.862
877.415,117.14,97.629,232.372
894.363,146.628,107.045,208.079
891.118,118.383,97.376,197.752
899,115.422,97.84,212.747
870.857,119.94,98.851,197.417
883.204,113.373,98.577,252.966
921.182,115.169,97.174,205.229
871.422,114.806,100.186,203.653
903.153,114.149,98.477,197.388
889.239,119.638,95.506,193.588
907.712,124.053,111.654,203.268
885.631,122.436,97.496,192.516
894.292,113.321,100.165,213.424
917.047,133.31,121.123,206.644
910.934,114.634,100.71,205.764
902.173,117.838,100.812,201.025
872.483,116.089,99.973,201.056
899.738,121.253,101.195,204.127
913.026,130.541,94,200.47
897.06,115.594,100.821,199.833
890.067,117.615,100.508,199.691
893.675,130.692,103.075,206.654
890.481,116.918,101.124,202.794
872.252,124.892,101.517,211.363
868.977,117.746,100.731,201.874
988.796,147.173,102.084,201.298
893.917,117.484,108.522,205.977
862.875,114.109,102.115,213.313
893.159,117.342,100.963,201.177
875.545,116.524,107.33,203.613
912.592,126.226,97.385,193.467
952.144,114.381,100.356,197.044
886.612,117.372,112.523,209.584
868.291,116.726,98.113,200.691
875.354,116.231,102.489,201.965
924.971,119.04,100.902,203.865
899.021,117.1,101.337,202.986
1093.24,144.851,102.467,212.243
877.92,120.061,102.721,207.332
877.405,134.623,101.145,202.662
883.963,117.646,104.509,203.45
859.802,119.172,109.331,204.027
871.382,118.646,100.448,216.466
881.115,170.961,101.336,220.468
868.219,122.134,116.757,203.117
871.018,117.302,100.62,203.471
899.495,127.448,96.577,194.264
862.621,116.099,99.003,198.883
863.278,118.95,99.679,211.576
1051.51,122.243,109.138,200.611
892.927,116.818,99.295,199.792
887.571,117.777,99.619,197.742
887.43,115.978,99.487,203.107
880.052,121.485,98.749,199.661
863.753,118.546,98.314,198.277
897.808,115.947,113.12,199.247
932.378,122.103,93.707,206.613
868.29,114.918,93.12,207.3
912.248,119.626,101.246,201.228
865.278,120.113,99.426,202.471
891.36,134.289,108.684,200.782
925.083,118.293,101.135,200.439
861.894,131.854,103.389,221.095
875.799,115.293,99.971,203.34
880.447,117.858,100.842,203.815
877.496,120.748,95.123,201.228
891.209,117.11,101.933,203.097
896.606,117.716,101.206,200.924
868.866,118.152,99.194,201.773
948.84,119.212,101.833,199.247
869.776,116.585,101.519,202.996
878.82,117.939,111.401,221.701
869.494,126.104,106.096,200.762
929.549,119.162,100.347,203.097
896.767,119.637,101.104,203.41
875.545,116.191,100.599,200.378
923.041,117.252,111.25,203.723
884.115,119.454,100.993,200.884
904.022,116.069,117,208.786
888.036,119.605,101.904,202.106
860.812,118.779,109.319,193.568
866.108,127.579,111.805,209.695
884.105,115.281,100.347,201.359
876.475,119.566,100.993,202.44
873.655,115.807,112.049,215.264
997.617,136.978,102.387,207.018
884.731,117.261,100.245,201.813
873.868,117.161,100.529,203.006
879.598,117.473,107.844,205.068
872.15,118.727,100.811,203.309
895.504,116.857,101.489,202.188
889.371,116.483,100.72,201.864
878.9,121.051,101.226,202.844
881.255,120.254,99.507,202.572
932.752,127.681,106.975,210.332
893.2,132.138,103.802,195.741
872.959,116.726,99.619,231.932
983.071,148.994,116.1,231.593
945.596,115.786,99.255,194.053
890.684,115.816,102.085,200.803
889.673,116.18,99.488,227.107
884.722,120.497,115.059,218.568
857.619,117.443,99.013,200.621
920.585,118.1,106.379,203.007
887.914,117.211,99.518,201.884
870.998,120.112,98.466,198.994
902.416,131.146,107.896,238.082
871.453,116.342,99.154,201.44
1001.13,128.519,102.54,215.95
907.337,115.908,105.227,203.309
883.893,132.248,104.025,205.138
912.38,119.09,101.55,203.239
881.518,117.151,99.316,220.741
866.098,118.484,100.933,215.859
901.648,117.818,103.277,201.976
893.503,117.049,98.83,199.399
927.851,122.053,101.387,203.017
892.796,117.393,99.659,200.288
903.012,135.118,101.872,202.006
916.189,124.407,106.955,190.031
923.466,117.838,100.336,226.066
959.936,119.404,105.741,212.536
877.254,115.816,101.934,203.107
904.568,119.323,100.296,201.985
882.337,117.18,101.276,198.863
872.736,120.819,99.709,216.971
899.879,116.746,103.115,201.45
894.069,117.797,98.892,199.348
932.53,117.271,102.772,203.44
882.62,116.868,109.038,195.629
886.803,130.813,103.075,201.086
903.396,119.575,101.57,203.097
939.25,117.949,99.123,241.77
1131.88,133.643,101.185,217.204
993.516,120.082,103.074,212.152
935.36,126.003,103.732,206.23
907.368,117.282,100.326,202.835
925.588,122.921,100.76,219.356
922.586,117.696,106.248,203.966
896.019,117.423,99.032,205.118
912.875,120.02,101.266,203.571
910.691,118.161,101.155,201.076
895.958,130.116,100.246,202.612
891.34,118.676,101.418,203.238
956.732,145.033,102.134,201.075
953.802,125.731,99.578,202.501
904.205,118.565,102.318,189.485
924.223,112.493,106.197,195.63
885.57,117.029,105.561,202.167
906.104,109.309,95.181,227.764
895.605,117.059,100.316,202.006
909.024,118.687,99.952,213.444
896.586,122.902,101.437,204.694
920.909,119.08,99.76,200.55
921.071,129.156,107.724,202.38
911.066,124.436,111.593,218.235
904.538,116.483,110.837,215.436
943.14,122.043,88.836,196.558
857.781,118.272,101.226,203.157
911.592,118.999,100.75,206.028
894.019,115.544,108.189,206.654
886.187,120.031,97.042,209.595
874.869,198.055,95.202,200.794
897.797,114.897,99.942,199.692
900.698,117.979,99.134,201.612
902.355,124.276,102.508,201.187
887.914,135.038,95.384,195.498
907.085,114.684,100.276,199.832
867.229,114.291,94.232,201.702
943.706,125.641,101.003,196.013
934.894,115.513,103.257,202.682
925.689,119.809,101.539,198.519
884.075,118.009,100.872,202.288
900.223,116.463,101.428,216.981
890.593,117.798,100.761,203.784
896.676,116.15,114.737,205.421
910.308,119.333,101.428,203.561
923.728,118.081,98.871,246.722
883.792,130.672,102.115,197.63
875.597,115.413,101.862,203.986
883.882,117.232,100.417,203.531
936.298,117.646,96.728,202.36
997.245,117.555,100.195,203.258
931.458,117.343,101.781,201.753
899.323,116.171,98.305,191.638
931.61,115.644,101.529,215.839
890.179,118.737,100.346,203.299
883.701,116.726,107.451,204.896
917.796,118.636,100.812,203.057
889.723,113.968,100.094,204.248
913.854,132.956,104.732,203.784
914.552,119.121,100.538,210.938
914.512,121.376,100.043,204.31
925.304,118.293,105.621,203.208
930.275,132.633,110.33,211.272
910.196,118.394,100.114,202.086
898.424,137.483,109.016,214.779
892.937,117.726,100.498,214.667
876.678,117.232,103.732,204.452
893.442,118.03,100.457,195.357
910.43,123.144,101.103,202.864
902.729,118.758,133.446,219.584
963.634,144.88,105.752,261.466
1018.52,139.843,110.936,252.563
1136.32,130.843,101.822,215.092
877.556,120.315,100.578,201.319
921.758,150.144,109.441,249.349
1001.67,131.611,95.809,205.19
859.671,116.827,100.852,205.744
894.585,125.378,111.169,202.632
910.471,115.402,100.943,204.411
898.102,117.009,100.892,221.731
896.08,116.251,102.045,204.431
997.791,117.97,101.235,200.378
925.709,117.93,96.446,202.662
895.363,117.301,100.882,208.179
908.611,113.26,101.509,205.3
880.679,115.281,99.882,201.501
895.696,129.48,101.983,200.864
973.871,116.979,98.801,199.51
943.604,142.526,105.823,201.885
882.276,183.099,101.457,197.651
905.387,117.554,97.092,204.633
896.322,115.867,101.449,216.759
969.011,125.528,99.941,200.823
895.484,115.624,100.862,202.481
936.916,119.303,98.417,204.017
932.47,114.826,101.468,201.894
908.459,115.705,100.681,226.763
878.386,121.081,95.395,205.128
888.713,117.585,112.645,201.843
900.283,132.006,108.4,208.625
919.04,115.524,99.538,202.42
895.664,113.463,99.649,201.005
887.268,114.411,99.71,221.166
902.507,115.049,101.792,224.268
919.029,129.378,97.739,192.103
855.902,129.822,106.774,219.72
895.221,122.76,96.95,192.91
884.54,115.281,102.934,202.965
891.451,115.645,100.114,202.359
873.807,115.635,99.952,201.824
889.714,115.362,102.156,206.401
865.704,118.878,101.488,199.843
922.606,119.314,101.205,203.835
895.251,128.569,101.509,200.915
876.637,115.503,99.771,214.061
876.759,115.088,99.973,202.167
1020.2,140.232,110.775,212.536
918.887,116.494,102.681,204.391
869.766,116.786,104.591,215.415
940.261,117.07,95.779,201.915
891.068,123.537,98.941,204.138
886.086,127.923,112.847,199.701
862.47,115.312,100.559,200.924
879.446,114.25,100.084,204.097
916.947,117.08,110.542,207.917
898.373,113.866,100.72,204.36
896.757,119.484,101.094,204.562
898.859,115.483,99.721,202.046
958.429,143.346,105.985,195.254
840.804,116.768,98.768,199.106
902.618,129.176,99.698,201.237
841.956,118.294,103.579,198.721
883.014,114.109,98.425,201.441
881.446,118.011,100.497,200.208
900.131,115.98,139.473,203.341
881.437,122.397,100.052,200.087
862.297,125.56,100.84,198.227
917.059,138.858,102.983,203.743
870.079,116.615,100.347,202.632
878.042,115.21,100.761,262.596
879.922,123.78,90.493,205.442
881.548,118.051,101.457,201.208
896.191,113.543,100.377,198.954
867.148,129.066,94.798,199.48
879.235,133.046,101.63,198.742
862.45,114.473,98.629,198.358
872.838,112.896,99.549,207.837
866.32,127.499,99.518,199.287
859.509,115.878,97.89,197.579
913.36,113.906,98.68,207.655
949.122,114.968,99.609,200.307
901.082,117.02,99.467,239.203
898.819,115.432,101.377,201.035
883.145,117.1,100.185,214.081
860.56,115.008,100.266,202.147
875.213,115.342,100.175,199.803
897.181,116.049,99.811,220.67
879.123,116.06,100.336,206.058
895.059,115.271,101.115,199.57
885.985,119.909,101.115,200.803
891.492,115.473,110.887,202.329
852.556,114.947,102.004,201.713
901.274,118.879,117.505,224.064
1032.77,138.61,118.935,235.753
1053.06,147.204,99.285,195.7
903.325,121.051,103.571,201.571
858.801,119.819,98.578,199.136
877.608,133.37,103.48,205.512
900.818,115.282,102.954,205.077
871.372,119.567,96.031,210.595
892.26,119.405,96.142,205.612
877.123,118.656,101.388,209.797
900.627,117.06,99.658,236.333
869.997,121.143,98.426,205.755
901.961,118.202,99.003,203.734
998.244,132.764,104.125,221.437
865.966,118.233,98.91,213.404
910.076,117.21,101.347,200.803
867.916,117.878,100.195,203.471
892.685,121.012,112.088,210.191
897.403,115.958,101.721,200.813
894.685,123.699,93.828,208.837
869.128,120.567,98.87,202.228
893.867,115.816,112.099,210.494
877.132,119.283,100.064,201.329
874.818,118.94,98.264,203.097
906.974,132.299,112.816,205.462
886.136,117.161,99.781,298.481
906.316,126.457,89.433,197.731
884.6,115.523,101.075,200.985
876.041,134.491,108.259,205.432
874.879,120.213,99.427,202.097
887.692,116.119,103.247,203.329
866.764,119.233,100.033,201.945
908.489,121.87,109.076,247.318
890.299,116.767,99.952,199.6
887.824,116.847,99.751,202.289
904.305,118.303,109.602,205.249
870.665,148.447,115.271,190.375
837.075,115.989,100.397,215.536
893.756,139.13,93.676,220.538
871.908,116.23,100.933,200.702
923.738,123.155,102.064,204.108
877.264,122.296,99.537,201.187
921.636,117.261,101.65,204.34
870.332,118.253,101.852,203.088
903.497,118.707,114.039,203.319
875.475,117.281,100.771,206.856
889.258,117.979,100.194,202.996
888.238,119,100.286,217.71
878.254,156.046,116.726,202.005
887.672,116.989,100.245,201.147
873.979,115.877,99.356,201.692
919.554,130.065,99.901,203.087
895.838,119.121,100.144,204.966
844.927,126.256,99.941,211.272
869.594,116.271,101.903,203.592
912.066,122.021,100.62,206.079
901.971,118.262,100.073,202.44
883.661,116.282,100.256,212.04
878.477,121.749,114.2,201.288
864.531,120.162,99.589,202.451
1005.78,128.146,102.256,212.394
860.732,119.981,100.547,207.22
866.987,118.212,101.064,223.47
894.969,116.968,100.71,201.783
908.065,118.696,104.206,202.35
899.151,118.626,100.377,202.491
893.674,115.21,101.347,202.016
867.906,117.373,112.241,197.832
847.09,121.871,99.921,200.147
911.925,116.129,100.135,204.007
882.782,126.004,100.822,204.997
854.85,117.04,99.265,200.48
961.219,132.733,101.246,201.076
928.518,129.236,104.884,205.593
878.931,128.721,102.58,204.128
891.725,117.918,105.621,205.583
905.639,157.895,115.858,224.824
864.946,119.173,98.465,194.892
946.162,115.816,101.074,208.595
891.653,114.695,99.154,208.21
873.716,116.898,128.004,203.097
937.845,119.273,96.93,199.207
864.925,126.721,99.517,201.349
874.919,117.373,100.276,258.373
896.555,115.372,99.751,200.803
868.189,121.8,101.7,201.025
905.033,121.486,101.347,206.927
890.876,122.335,98.092,199.004
885.893,119.646,104.5,200.379
908.621,118.939,100.862,199.944
887.733,114.856,111.947,208.473
888.996,116.595,99.376,201.106
900.606,118.981,98.416,197.62
949.699,118.039,102.762,200.762
860.408,121.679,99.457,200.419
880.073,138.897,119.86,202.178
965.402,115.978,99.063,200.268
878.668,126.791,102.277,202.41
870.564,120.588,98.87,199.247
883.044,116.463,100.236,203.542
860.711,117.918,107.673,208.18
909.57,118.494,93.334,203.855
953.124,115.432,99.579,199.267
901.172,133.976,100.195,203.552
893.685,117.99,104.6,203.41
880.649,117.514,102.216,201.49
876.506,116.807,100.033,215.921
890.815,114.877,99.305,197.428
903.437,130.014,118.9,203.37
889.097,120.182,100.387,203.229
885.762,116.403,99.841,201.278
908.944,116.312,100.548,205.432
886.045,115.676,96.789,201.339
874.464,118.838,117.526,207.665
905.104,160.047,109.39,233.959
884.771,118.404,104.136,193.073
886.055,118.363,108.421,208.503
892.463,115.463,100.539,201.399
882.154,119.374,99.74,202.612
873.181,117.838,99.862,201.278
938.239,128.387,104.136,202.562
870.776,117.959,99.831,206.412
870.856,118.868,99.194,211.575
878.274,116.15,101.782,206.876
900.578,121.305,99.8,207.755
879.154,122.831,119.677,201.803
914.33,116.241,100.691,201.976
934.702,128.126,98.355,202.925
884.874,119.172,100.367,203.117
895.605,116.857,100.427,203.582
870.23,118.252,102.58,206.906
891.159,116.868,121.71,228.35
875.93,115.27,108.218,199.803
872.211,117.595,100.488,204.219
855.083,118.839,124.013,212.778
886.329,115.584,101.347,200.732
875.868,117.899,100.437,201.046
922.808,120.244,107.308,210.818
907.469,119.214,101.285,202.906
909.024,118.03,99.578,201.956
933.964,121.113,100.325,207.352
886.268,120.636,101.742,206.169
870.897,119.515,100.083,202.501
852.112,116.211,100.286,201.986
4074.35,120.414,102.772,204.178
878.102,121.457,99.85,205.492
876.284,118.424,99.336,219.437
902.487,117.433,102.348,203.531
872.938,117.837,99.982,201.288
902.638,118.677,106.157,203.37
927.183,128.287,105.814,200.105
974.557,130.308,95.466,206.098
899.768,116.857,100.023,199.874
1047.81,121.476,101.817,246.833
917.927,120.284,99.083,204.351
877.546,127.388,99.598,193.508
916.705,117.272,103.419,205.634
875.394,117.049,113.312,201.652
903.184,118.869,97.799,192.183
875.616,120.626,100.821,202.774
875.475,127.619,99.598,212.131
851.677,119.687,100.084,200.157
879.932,116.897,101.62,216.102
911.663,117.989,107.43,196.206
887.46,119.344,99.023,224.975
869.352,120.991,114.009,205.047
949.446,135.584,102.265,201.693
880.82,117.313,98.921,193.194
896.777,118.615,98.648,202.45
893.664,121.244,100.8,200.712
886.661,116.161,97.638,198.49
897.687,116.049,107.33,194.456
844.785,117.474,104.409,202.227
839.986,124.456,101.397,200.025
891.138,138.736,97.971,195.093
884.923,153.459,107.723,223.994
956.114,135.26,114.23,208.867
889.834,114.968,110.897,211.657
878.517,120.071,109.451,206.634
894.483,117.726,99.497,201.207
907.458,117.474,108.067,203.066
887.157,121.496,104.247,206.685
919.544,117.959,96.668,202.905
893.826,115.23,107.612,203.066
872.464,119.253,100.488,201.48
883.468,118.403,99.74,206.28
890.098,115.998,101.418,200.843
893.462,120.93,109.644,222.136
1008.03,133.037,99.023,198.53
921.041,119.223,112.735,211.565
863.106,117.191,100.326,202.976
851.101,121.072,101.224,199.611
944.07,116.636,92.656,206.907
861.893,122.709,97.891,205.199
897.374,121.061,103.278,203.593
877.163,118.121,101.226,200.985
942.039,118.07,100.084,203.623
882.468,117.191,100.65,200.964
900.749,115.989,101.519,200.995
877.395,118.919,99.881,206.503
870.381,126.741,186.372,211.808
1069.4,144.232,115.378,233.034
896.484,118.798,108.34,202.269
909.419,117.15,101.145,203.653
918.695,116.211,98.204,208.281
884.226,115.554,100.731,203.511
865.916,115.766,105.692,201.288
878.931,118.526,98.314,200.055
886.035,117.07,99.407,200.399
871.099,116.221,109.421,201.4
876.728,117.635,97.356,213.354
938.026,117.282,103.458,204.775
934.015,119.495,99.972,202.814
960.137,118.525,101.721,205.3
882.245,130.116,98.416,201.43
897.777,119.232,109.553,205.978
878.759,116.797,108.987,204.198
891.401,117.282,103.439,213.121
871.028,119.051,99.294,202.248
878.082,117.484,105.732,220.801
898.97,116.908,101.489,201.096
917.796,126.327,100.578,210.2
880.69,117.605,99.892,206.856
914.047,116.636,99.881,286.284
905.175,131.49,102.873,211.737
847.302,118.232,106.774,221.013
948.668,119.082,96.273,202.328
883.893,122.042,99.457,209.089
890.158,117.646,101.428,203.087
908.479,117.423,101.186,204.017
867.683,120.285,99.103,202.35
914.876,118.898,108.39,204.148
896.595,116.514,99.518,202.784
908.672,116.535,95.313,219.204
870.311,119.616,101.034,203.036
982.005,135.321,106.429,225.723
973.628,117.05,103.206,209.342
939.039,119.597,103.862,228.147
997.983,123.568,103.893,215.829
911.197,118.414,100.629,203.491
904.679,116.312,136.685,210.757
900.789,118.272,100.458,221.398
892.977,133.957,102.72,211.848
865.722,113.069,101.57,204.704
892.431,118.262,101.469,203.016
885.015,118.808,102.024,204.209
879.699,117.413,99.579,194.376
912.683,115.201,96.941,200.712
889.764,117.282,99.76,206.25
894.514,131.45,106.804,218.386
895.706,116.413,113.211,191.88
899.92,116.594,102.358,205.795
887.207,117.939,101.034,201.764
900.708,116.807,99.255,200.742
905.811,119.849,92.282,197.863
868.482,116.251,133.431,201.935
896.535,115.989,118.647,206.28
906.539,117.666,99.619,199.944
872.565,115.665,97.518,231.967
925.699,128.883,100.064,201.37
894.574,117.241,102.843,202.632
876.051,117.171,100.882,200.813
906.509,116.09,99.973,208.059
917.725,145.72,103.893,212.717
867.29,121.071,108.239,205.35
896.878,115.726,99.053,200.702
863.218,118.464,103.419,203.925
878.002,119.162,97.849,203.339
907.782,116.352,99.933,200.925
880.225,117.474,98.77,189.99
855.214,114.979,96.335,200.581
946.475,130.156,99.669,201.137
903.78,126.64,99.386,216.375
881.266,118.384,100.276,201.349
900.303,117.221,105.399,201.723
885.651,117.625,100.357,200.54
933.237,124.427,102.124,198.328
895.635,113.857,99.942,199.651
895.746,120.617,96.101,200.52
883.428,117.555,102.468,190.203
881.881,128.712,101.63,202.086
862.944,116.767,99.629,200.651
925.375,120.496,96.819,199.358
903.547,117.929,105.46,202.016
879.678,117.989,99.841,201.137
887.743,117.211,99.043,203.592
926.021,131.066,103.65,196.983
894.25,135.725,100.123,202.794
854.719,129.792,94.03,237.041
919.009,115.969,101.256,203.38
865.37,117.242,101.407,202.45
896.656,117.151,102.933,198.792
895.434,116.575,106.581,212.575
917.715,132.854,93.819,202.228
944.919,151.489,118.779,261.071
1148.6,151.57,92.645,255.888
900.031,116.444,101.468,204.33
886.358,121.031,101.256,205.987
917.624,123.871,119.031,204.3
868.715,117.706,104.035,205.431
921.701,121.957,102.098,207.329
970.989,116.095,100.006,203.366
859.461,117.844,117.389,221.427
913.057,126.07,104.695,197.717
882.425,116.934,100.713,201.891
903.254,133.064,102.26,203.205
920.748,112.316,91.112,204.549
886.942,120.37,109.87,199.102
903.011,119.451,102.28,202.103
884.799,132.013,103.715,208.521
922.932,118.622,102.654,201.628
874.582,116.317,106.302,207.884
903.001,121.492,100.925,198.556
868.993,135.49,118.632,221.184
913.14,115.013,98.935,217.283
903.245,119.33,100.551,206.975
895.401,120.684,95.984,204.105
873.298,118.804,93.942,200.81
943.6,116.581,102.916,216.536
872.954,121.533,98.319,202.326
882.748,117.176,105.777,200.911
891.662,120.107,100.45,203.883
884.699,118.056,99.096,198.626
894.836,118.146,101.552,202.083
887.842,120.967,101.512,206.237
896.13,117.924,112.751,203.357
907.692,134.177,102.047,205.398
895.543,117.793,102.745,207.086
881.545,119.795,101.128,204.105
854.014,117.571,103.25,206.379
945.621,154.774,98.348,204.458
856.541,119.218,101.795,199.95
857.947,131.892,97.378,208.086
933.129,119.845,102.523,220.589
867.406,118.319,101.583,213.12
854.004,117.662,103.695,206.176
903.325,120.38,102.33,207.167
890.945,120.179,101.916,202.113
868.589,117.035,104.412,209.633
1027.13,120.936,89.677,202.7
847.455,119.592,101.775,224.237
910.067,150.65,108.162,208.289
881.131,120.027,102.199,208.309
878.544,120.673,101.795,214.949
868.144,117.056,104.099,206.722
906.054,118.743,102.189,208.946
895.068,121.351,101.724,201.558
858.431,118.43,103.786,206.793
932.068,119.835,102.159,208.38
875.37,120.218,100.875,202.952
860.938,116.833,113.367,208.4
882.577,145.557,131.215,198.899
866.385,117.49,106.818,206.459
899.93,123.736,101.966,268.379
1082.79,113.973,101.492,234.666
935.496,119.48,106.221,207.076
887.346,119.4,100.279,202.346
870.822,131.094,104.625,205.671
885.588,121.886,101.441,203.327
866.688,116.874,102.078,204.125
874.582,124.099,105.272,233.696
883.486,118.966,101.876,203.68
894.249,118.622,104.079,207.551
924.691,117.308,102.28,206.672
994.902,121.058,102.411,220.285
899.999,128.598,94.407,201.952
880.929,116.924,102.028,217.981
868.669,119.723,101.693,218.557
862.959,128.133,100.37,202.771
891.571,117.884,102.503,206.965
877.432,119.107,103.271,206.803
960.59,119.531,101.835,201.952
868.518,116.61,102.987,206.611
889.792,134.479,120.482,207.42
867.75,119.592,101.27,201.982
924.741,131.306,104.695,207.39
913.26,155.511,115.822,219.052
900.839,118.702,101.188,228.936
921.567,125.555,101.714,209.855
884.233,118.632,101.745,203.963
862.494,131.093,108.314,203.751
869.609,118.207,102.037,206.814
908.126,121.998,103.543,209.613
885.911,119.936,101.936,205.782
896.432,118.976,103.078,208.703
888.115,148.083,108.556,202.224
871.6,116.57,101.532,214.788
887.275,117.773,103.341,206.692
895.078,116.884,102.209,202.306
916.727,117.651,100.44,214.858
884.102,117.52,103.755,207.459
883.759,117.004,101.491,203.73
881.201,118.46,102.249,200.951
893.319,117.985,102.472,213.413
886.396,118.258,103.826,204.731
871.368,129.153,100.046,200.234
879.716,117.248,113.963,204.579
861.999,118.794,101.734,202.447
900.091,117.379,109.021,200.86
897.605,119.026,102.149,207.015
1193.35,151.064,117.955,246.067
980.966,146.749,102.613,215.212
879.302,118.581,104.937,207.106
917.272,132.165,103.503,198.697
855.227,119.34,101.128,201.558
901.83,118.247,115.833,206.763
910.945,133.135,104.241,197.626
886.911,118.511,100.996,203.488
915.463,140.059,109.324,211.26
899.009,119.238,106.768,203.852
878.634,119.208,120.331,203.053
927.894,118.753,102.3,203.913
905.012,117.551,113.134,212.877
868.265,118.865,103.755,210.007
923.549,122.846,103.402,208.218
943.439,116.489,104.858,203.933
867.699,116.246,101.289,204.802
884.052,117.086,102.118,203.134
897.109,117.732,107.919,222.569
852.266,124.262,110.193,202.548
940.467,116.752,104.028,202.901
894.159,116.742,110.284,206.732
866.355,125.07,122.261,204.417
895.493,134.166,111.103,208.369
908.803,119.319,101.664,203.387
847.668,117.055,98.773,200.426
846,132.347,105.777,249.776
924.266,115.175,99.339,220.326
851.367,116.216,100.309,201.184
892.966,116.55,112.053,199.173
890.146,153.742,102.341,194.665
881.879,117.641,98.47,199.112
849.972,123.362,99.349,198.364
898.676,117.197,104.807,201.285
852.125,116.54,98.692,218.9
877.129,116.954,110.82,219.214
908.783,117.581,94.841,199.365
880.191,117.682,106.252,204.337
928.238,118.521,105.191,204.458
894.805,150.034,113.983,221.791
902.497,130.75,101.33,206.248
899.899,117.055,101.098,203.438
904.771,117.338,110.274,212.028
879.392,116.237,101.33,202.75
862.858,115.742,107.04,198.657
908.278,117.248,95.468,199.294
964.835,118.268,112.154,210.35
878.988,119.077,102.3,203.346
888.56,117.105,102.31,201.921
865.485,130.406,108.515,197.454
872.935,118.793,102.826,202.477
892.976,117.682,103.887,216
965.309,130.064,103.048,210.825
889.085,114.509,101.562,201.84
931.967,126.657,95.508,223.398
875.977,128.425,99.865,210.058
889.408,113.144,100.197,200.557
894.32,147.628,91.648,216.677
1030.81,140.898,105.12,209.583
884.577,119.087,105.292,197.01
904.69,117.914,102.553,204.549
872.702,119.198,119.44,211.189
874.643,119.259,102.31,206.044
903.538,127.809,109.647,204.246
857.421,117.389,119.906,203.832
945.329,120.472,113.205,207.288
888.216,119.127,107.293,203.973
864.242,118.966,101.714,202.992
873.521,117.884,103.119,202.134
926.702,123.726,102.927,206.631
907.014,119.026,107.424,210.361
916.181,116.014,104.382,206.298
899.525,132.023,109.87,221.6
867.143,123.736,99.875,206.894
875.794,133.661,101.724,205.418
916.343,118.359,107.08,203.023
879.716,118.116,104.109,199.597
958.862,118.693,103.251,210.886
877.492,119.309,107.546,204.56
872.621,112.457,99.894,200.395
897.595,117.075,101.199,202.134
902.032,118.359,101.613,213.776
913.715,127.556,104.048,212.048
918.646,115.813,104.967,205.995
935.899,126.879,111.638,216.475
926.287,125.05,102.735,215.081
935.818,118.915,103.23,205.045
902.79,121.795,101.845,202.538
854.166,117.905,123.777,210.502
870.55,123.018,107.282,241.56
921.619,119.127,101.158,203.841
868.235,159.887,108.889,208.733
888.327,116.702,102.229,201.406
907.469,120.673,106.676,203.438
900.819,115.509,101.451,202.852
892.005,131.882,104.21,205.55
898.777,117.692,102.078,203.943
886.073,118.036,104.099,205.277
868.993,118.43,102.269,201.426
915.423,118.905,109.112,207.147
871.035,117.318,101.492,233.303
857.016,130.588,103.775,201.709
943.084,135.086,99.511,210.421
881.919,118.763,97.379,201.032
869.619,119.32,105.059,205.428
949.835,145.314,105.352,206.54
924.933,117.884,103.23,207.662
912.775,118.643,102.219,207.056
905.397,133.419,112.831,207.066
906.701,119.845,102.169,210.553
879.433,117.187,103.564,207.208
913.887,132.215,105.242,207.167
892.713,119.471,112.205,204.003
878.382,117.429,105.817,215.869
