open,write,read,close
117.287,5.41,0.8,11.87
122.657,5.66,0.85,12.369
122.237,5.74,0.86,12.56
121.607,5.63,0.84,12.489
121.018,5.609,0.85,12.44
123.087,5.77,0.85,12.59
124.817,7.17,1.2,15.999
116.377,5.29,0.81,11.82
134.827,5.67,1.72,16.869
122.967,5.68,0.84,12.39
123.327,5.62,0.84,12.429
122.017,5.76,0.84,12.52
122.547,5.71,0.88,12.44
123.167,7.19,1.029,12.73
123.847,5.73,0.88,12.46
122.327,5.72,0.85,12.479
125.377,5.82,0.88,12.39
122.597,5.76,0.84,12.42
124.347,5.839,0.87,12.51
122.367,5.69,0.87,12.39
126.707,5.62,0.87,12.449
123.187,5.65,0.85,12.56
124.827,5.7,0.84,12.519
122.468,5.739,0.87,12.54
124.167,5.76,0.85,12.47
124.257,5.7,0.87,12.449
122.417,5.72,0.85,12.4
125.477,6.76,0.86,12.679
124.197,5.61,0.86,12.53
123.667,5.69,0.83,12.46
128.937,5.68,0.86,12.53
123.357,5.57,0.87,12.39
121.287,5.58,0.87,12.559
121.737,5.66,0.89,12.45
121.507,5.58,0.86,12.32
121.248,5.77,0.84,12.399
121.817,5.63,0.86,12.37
123.247,5.66,0.86,12.299
123.568,5.719,0.84,12.51
122.397,5.67,0.86,12.49
124.347,5.65,0.86,12.589
130.216,6.57,0.96,15.02
116.408,5.92,0.86,12.909
134.677,6.99,1.87,13.189
127.947,5.87,0.87,12.87
137.677,5.769,0.86,12.69
130.687,5.72,0.86,12.629
122.538,5.769,0.85,12.57
122.507,5.67,0.85,12.54
121.717,5.699,0.86,12.5
121.977,5.69,0.87,12.44
122.457,5.94,0.85,12.629
122.107,5.69,0.86,12.54
131.276,6.39,0.96,14.759
152.307,5.97,0.88,13.14
127.677,5.68,0.87,12.569
123.197,5.7,0.85,12.55
123.367,5.62,0.85,12.489
118.408,5.619,0.86,12.47
122.217,5.64,0.86,12.37
125.547,5.619,0.86,12.37
122.357,5.63,0.88,12.5
123.187,5.55,0.85,12.489
128.767,5.72,0.86,12.57
122.307,5.649,0.86,12.62
122.737,5.62,0.85,12.44
122.447,5.63,0.86,12.379
135.037,5.73,0.88,12.46
124.847,5.67,0.89,12.44
121.667,5.6,0.86,12.43
121.997,5.649,0.87,12.37
122.107,5.57,0.85,12.37
122.407,5.59,0.87,12.479
122.777,5.68,0.86,12.39
125.947,5.63,0.86,12.419
122.577,5.69,0.85,12.39
124.157,5.71,0.87,12.419
123.447,5.62,0.84,12.57
123.037,5.68,0.85,12.419
124.857,5.95,0.87,12.4
122.677,5.68,0.84,12.23
127.497,5.77,0.85,12.5
140.206,7.63,1.09,16.289
140.237,6.13,0.9,13.4
151.676,6.23,0.88,12.9
140.357,6.13,0.87,13.35
125.497,5.67,0.86,12.649
128.517,5.67,0.85,12.53
122.077,5.57,0.86,12.409
126.357,5.68,0.85,12.61
123.137,5.61,0.86,12.309
126.107,5.94,0.87,12.47
122.217,5.66,0.86,12.409
124.447,5.58,0.86,12.63
122.147,5.92,0.87,12.509
124.547,5.62,0.86,12.36
129.987,5.66,0.84,12.629
140.777,5.77,0.88,12.479
122.007,5.71,0.86,12.37
121.307,5.6,0.85,12.54
121.517,5.58,0.849,12.49
121.037,5.6,0.86,12.49
121.057,5.59,0.89,12.369
121.037,5.67,0.85,12.31
130.557,5.68,0.85,12.539
120.547,5.71,0.87,12.37
124.337,5.62,0.85,12.499
130.616,6.97,1.03,15.78
126.718,5.939,0.88,12.9
122.987,5.84,0.87,12.79
133.166,6.5,1.84,12.48
123.307,5.87,0.85,12.39
121.888,5.589,0.85,12.49
119.927,5.72,0.85,12.51
162.914,8.83,1.34,19.39
172.947,8.06,0.91,13.159
148.247,5.53,0.73,11.739
116.328,9.74,1.16,16.869
130.437,5.65,0.81,16.559
134.418,6.169,0.91,16.21
140.336,6.219,0.89,13.31
170.396,5.61,0.82,12.19
145.407,6.36,0.909,13.65
122.677,6.32,0.95,18.78
124.487,6.15,0.91,13.58
143.095,6.1,0.89,13.33
143.837,7.63,1.14,16.759
132.757,6.52,0.93,13.45
146.656,6.08,0.87,12.8
121.957,5.68,0.85,12.349
119.868,5.629,0.87,12.36
119.847,5.74,0.86,12.42
122.467,6.08,0.85,12.639
120.387,5.68,0.87,12.46
119.877,5.65,0.85,12.53
119.147,5.61,0.87,12.349
119.538,5.599,0.87,12.46
119.307,5.84,0.87,12.48
118.917,5.62,0.85,12.369
121.298,5.949,0.86,12.43
119.547,5.7,0.86,12.48
118.897,5.62,0.85,12.56
120.208,5.82,0.87,12.35
140.697,5.95,0.88,12.429
121.857,5.67,0.87,12.49
119.477,5.64,0.86,12.5
119.227,5.56,0.87,12.489
119.268,5.589,0.85,12.45
119.187,5.7,0.87,12.33
120.017,5.72,0.86,12.599
142.667,5.76,0.86,12.4
130.496,5.67,0.87,12.39
120.857,5.64,0.87,12.41
121.397,5.66,0.87,12.399
121.647,5.67,0.85,12.41
121.137,5.66,0.87,12.38
120.887,5.7,0.84,12.439
121.277,5.65,0.85,12.51
131.237,5.83,0.85,12.449
118.918,5.659,0.85,12.45
121.397,5.66,0.84,12.41
127.277,5.66,0.87,12.409
120.837,5.66,0.86,12.34
120.357,5.67,0.85,12.55
119.778,5.68,0.85,24.409
105.207,5.28,0.8,11.73
120.157,5.73,0.85,12.5
120.407,5.67,0.86,12.369
121.457,5.62,0.87,12.34
121.427,5.87,0.86,12.53
121.727,5.61,0.86,12.339
120.097,5.78,0.83,12.36
122.707,5.71,0.88,12.5
121.697,5.81,0.88,12.429
121.527,5.68,0.82,12.53
121.937,5.77,0.85,12.449
125.228,6.059,0.84,43.609
125.577,5.71,1.82,12.41
124.967,5.71,0.84,12.389
123.607,5.65,0.86,12.54
119.777,5.98,0.85,12.43
122.577,5.64,0.84,12.519
151.656,6.25,0.92,13.47
136.257,5.96,0.88,12.779
125.567,5.68,0.86,12.52
122.147,5.69,0.88,12.3
124.027,5.7,0.84,12.529
122.067,5.64,0.85,12.31
124.507,5.6,0.86,25.799
144.747,7.53,1.12,16.419
147.517,5.929,0.87,12.99
147.856,7.27,1.11,16.019
147.617,6.21,0.9,13.31
145.186,6.29,0.92,12.98
146.816,5.73,0.9,12.49
126.247,5.66,0.87,12.409
126.287,5.73,0.84,12.53
125.117,5.7,0.84,12.369
122.187,5.62,0.84,12.49
122.097,5.63,0.86,12.38
124.807,5.61,0.86,12.459
124.187,5.64,0.87,12.36
124.867,5.68,0.88,12.509
121.937,5.72,0.85,12.52
122.367,5.84,0.87,12.38
124.607,5.65,0.86,12.79
124.487,5.77,0.87,12.55
122.677,5.69,0.87,12.479
124.247,5.6,0.86,12.66
122.397,5.65,0.83,12.41
125.398,5.809,0.86,12.55
121.357,5.69,0.85,12.41
131.327,5.709,0.85,12.42
125.507,5.72,0.85,12.74
122.227,5.77,0.86,12.529
126.617,5.68,0.88,12.5
124.817,5.72,0.85,12.409
121.748,5.649,0.85,12.41
151.136,7.02,0.88,15.6
132.787,5.77,0.87,17.659
121.397,5.64,0.86,12.42
122.987,5.67,0.85,12.659
122.987,5.73,0.85,12.47
124.287,5.66,0.86,12.44
124.218,5.669,0.87,12.41
122.507,5.65,0.84,12.42
121.827,5.63,0.86,12.409
124.067,5.7,0.87,12.57
130.797,5.74,0.86,12.529
124.217,5.58,0.85,12.47
121.397,5.66,0.87,12.53
123.687,5.63,0.87,12.469
132.047,5.7,0.85,12.47
123.007,5.67,0.85,12.359
123.677,5.64,0.87,12.5
122.087,5.89,0.86,12.429
124.437,5.72,0.87,12.53
125.227,5.69,0.88,12.53
125.118,5.759,0.86,12.67
124.147,5.79,0.86,12.48
123.787,5.95,0.88,12.449
124.127,5.7,0.87,12.53
124.147,5.68,0.87,16.539
132.767,5.72,1.86,12.51
124.987,5.72,0.84,12.529
123.027,6.23,0.86,12.84
125.317,5.69,0.839,12.55
124.677,5.67,0.85,12.54
122.727,5.79,0.86,12.549
125.057,6.08,0.86,12.5
124.347,5.74,0.85,12.52
121.768,5.709,0.85,12.44
124.197,5.67,0.86,12.48
122.047,5.68,0.86,12.399
124.527,5.69,0.86,12.35
124.267,5.6,0.85,12.39
160.567,5.73,0.87,12.619
137.627,5.66,0.86,12.43
142.026,7.29,1.1,16.07
132.817,5.76,0.84,12.88
124.547,5.68,0.87,12.449
130.907,5.72,0.84,12.51
145.186,5.71,0.85,12.45
155.936,5.64,0.86,12.499
124.367,5.71,0.84,12.46
122.787,5.79,0.85,12.51
122.387,5.71,0.85,12.399
126.407,5.66,0.86,12.47
123.507,5.84,0.87,12.419
122.547,5.7,0.87,12.52
126.467,5.67,0.86,12.5
122.578,5.669,0.85,12.55
123.157,11.92,0.87,12.44
124.687,5.6,0.849,12.5
122.667,5.71,0.86,12.48
125.577,5.69,0.86,12.559
122.057,5.64,0.86,12.56
123.827,5.63,0.84,12.61
122.848,5.659,0.86,12.55
122.817,5.67,0.85,12.42
144.466,5.69,0.86,12.49
122.997,5.64,0.84,12.52
122.688,5.679,0.86,12.52
123.457,7.23,1.07,13.13
110.737,5.16,0.78,11.62
122.477,5.7,0.88,12.469
122.267,5.67,0.85,12.39
135.747,5.819,0.85,12.42
123.347,5.97,0.85,12.26
122.027,5.66,0.85,12.359
121.757,5.71,0.86,12.37
122.927,5.67,0.84,12.41
124.577,5.67,0.849,12.58
121.487,5.86,0.84,12.29
131.587,5.74,0.85,12.529
123.727,5.63,0.82,12.36
121.557,5.88,0.84,12.319
121.168,5.689,0.85,12.39
121.187,5.93,0.85,12.32
121.217,5.68,0.85,12.339
121.378,5.759,0.84,12.44
126.347,5.77,0.84,12.55
123.387,5.74,0.84,12.519
121.697,5.82,0.85,12.48
185.175,6.21,0.9,13.48
136.556,5.93,0.87,12.71
129.427,6.1,0.9,13.12
146.136,5.79,0.87,12.65
128.397,5.87,0.849,12.71
130.787,6.51,1.85,12.83
123.318,6.049,0.87,12.46
124.797,5.73,0.84,12.53
121.427,5.75,0.86,12.529
122.517,5.89,0.84,12.59
123.287,5.75,0.87,12.45
122.447,5.67,0.849,12.46
124.927,5.64,0.86,12.42
122.727,5.68,0.86,12.549
122.107,5.67,0.85,12.45
121.657,5.65,0.85,12.6
121.387,5.74,0.85,12.419
188.016,6.02,0.89,13.089
129.627,10.07,1.6,14.84
145.746,5.66,0.84,12.28
138.226,11.36,0.79,15.63
135.616,5.78,0.87,12.71
120.067,8.8,2.38,11.42
143.226,5.91,0.84,12.51
124.107,5.64,0.87,12.479
121.617,5.66,0.86,12.46
124.376,6.03,0.9,13.13
120.598,5.869,0.87,12.95
123.367,5.74,0.86,12.51
121.697,5.86,0.86,12.619
121.227,5.62,0.85,12.73
123.997,5.73,0.88,12.46
121.787,5.9,0.85,12.469
130.026,6.32,0.95,14.62
123.868,5.98,0.85,12.91
126.017,5.68,0.87,12.57
122.357,5.71,0.85,12.549
126.037,5.7,0.85,12.85
122.497,5.67,0.84,12.499
123.698,5.709,0.85,12.54
121.817,5.76,0.85,14.45
113.457,5.3,0.82,11.679
122.708,5.669,0.85,12.42
122.987,5.68,0.86,12.4
125.157,5.6,0.85,12.589
122.567,5.67,0.89,12.5
123.337,5.7,0.86,12.439
122.998,5.779,0.86,12.51
121.897,5.72,0.85,12.53
121.527,5.64,0.86,12.469
122.267,5.74,0.86,12.43
129.347,5.74,0.88,12.609
122.988,5.719,0.88,12.43
122.567,5.7,0.83,12.46
121.967,5.7,0.86,12.659
116.737,5.75,0.87,12.4
128.757,5.65,0.86,12.6
121.648,5.629,0.88,12.42
121.417,5.71,0.85,12.41
122.577,5.63,0.84,12.409
121.358,5.649,0.85,12.46
120.967,5.71,0.84,14.97
120.607,5.93,0.86,12.389
120.887,5.71,0.86,12.48
121.667,5.62,0.84,12.4
122.687,5.68,0.86,12.459
122.147,5.73,0.85,12.52
121.447,5.7,0.85,12.52
124.578,7.379,1.02,13.1
108.487,5.21,0.77,11.8
126.017,5.65,0.87,12.59
122.208,5.649,0.87,12.44
160.436,6.98,1.92,13.66
157.237,6.01,0.9,12.99
125.587,5.719,0.87,12.45
123.467,5.7,0.86,12.53
121.977,5.68,0.83,12.489
123.317,5.74,0.86,12.49
122.997,5.58,0.85,12.5
122.228,5.8,0.839,12.38
125.387,5.71,0.84,12.43
122.687,5.66,0.85,12.469
122.067,5.65,0.87,12.41
124.287,5.65,0.84,12.39
121.148,5.67,0.85,12.469
122.447,5.66,0.86,12.28
124.157,5.66,0.85,12.439
202.146,5.88,0.869,12.69
124.707,5.58,0.87,12.52
130.157,5.76,0.859,12.52
121.777,5.79,0.86,12.44
124.127,5.71,0.86,12.359
121.598,5.829,0.85,12.41
128.136,6.79,1.02,15.51
124.187,5.98,0.89,12.92
125.327,5.87,0.87,12.54
122.118,5.639,0.87,12.42
123.277,5.67,0.87,12.5
122.747,5.62,0.85,12.419
123.707,5.69,0.88,12.33
125.077,5.66,0.85,12.4
123.948,5.649,0.87,12.56
121.847,5.61,0.86,12.4
124.557,5.69,0.85,12.419
121.667,5.69,0.86,12.43
122.977,5.63,0.86,12.41
122.677,5.74,0.869,12.35
125.577,5.7,0.86,12.44
123.157,5.59,0.85,12.389
122.477,5.71,0.86,12.5
123.257,5.71,0.85,12.38
168.645,6.43,0.88,13.41
140.116,6.01,0.86,12.81
119.707,6.09,0.88,13.01
127.887,5.69,0.85,12.639
122.817,5.67,0.87,12.82
123.587,5.61,0.85,12.55
122.087,5.63,0.87,12.559
122.607,5.65,0.85,12.43
122.007,5.58,0.85,12.449
122.278,5.579,0.86,12.48
122.047,5.6,0.86,12.54
128.647,5.86,0.849,12.44
121.567,5.62,0.88,14.87
140.986,5.76,0.84,12.71
125.867,9.82,1.75,14.879
121.477,5.74,0.83,12.49
122.287,5.71,0.87,12.43
123.708,5.699,0.86,12.48
121.067,5.68,0.85,12.4
122.327,5.71,0.86,12.509
121.508,5.629,0.85,12.49
123.357,5.71,0.85,12.59
121.487,5.78,0.86,12.489
144.817,5.86,0.87,12.689
128.997,5.74,0.84,12.46
122.687,5.7,0.87,12.449
122.718,5.699,0.86,12.44
123.937,5.66,0.87,12.45
127.497,6.439,1.8,12.79
122.377,5.65,0.87,12.42
123.097,5.73,0.86,12.699
125.227,5.7,0.87,12.5
121.197,5.66,0.85,12.55
129.517,5.62,0.85,12.54
122.487,5.68,0.88,12.48
122.607,5.61,0.86,12.519
122.447,5.59,0.85,15.33
111.917,6.17,0.89,13.129
135.727,6.23,0.9,13.08
125.317,5.67,0.87,12.609
122.788,5.739,0.86,12.49
122.337,5.84,0.85,12.43
122.057,5.63,0.85,12.499
121.697,5.57,0.87,12.36
148.716,5.64,0.85,12.2
136.057,5.72,0.87,12.659
125.407,5.66,0.87,12.57
121.387,5.65,0.85,12.389
121.668,5.709,0.85,12.43
121.377,5.6,0.85,12.42
123.807,5.69,0.85,12.499
122.837,5.63,0.86,12.42
122.227,6.04,0.87,12.39
122.177,5.65,0.869,12.58
124.597,5.6,0.86,12.86
122.077,5.59,0.87,171.936
461.379,5.82,0.87,12.619
122.647,5.62,0.87,12.5
139.017,5.49,0.8,12.099
128.117,5.74,0.87,12.59
126.807,5.68,0.86,12.409
125.327,5.66,0.85,12.43
126.357,5.61,0.84,12.649
126.707,5.72,0.85,12.5
126.137,5.73,0.86,12.349
149.687,5.7,0.85,12.579
123.087,5.67,0.88,12.38
122.207,5.63,0.85,12.33
122.337,5.66,0.88,12.469
125.217,5.56,0.88,12.41
122.277,5.66,0.88,12.409
122.078,5.889,0.86,12.37
124.087,5.63,0.86,12.46
122.147,5.67,0.86,12.489
124.907,5.7,0.84,12.53
122.267,5.68,0.86,12.449
121.468,5.869,0.86,12.46
122.357,5.56,0.84,12.4
127.957,5.71,0.87,12.609
125.747,5.75,0.83,12.48
121.507,5.69,0.84,12.439
120.938,5.689,0.84,12.5
130.226,7.31,1.1,16.04
126.168,6.07,0.88,12.94
124.037,5.73,0.85,12.479
121.868,5.699,0.84,12.59
122.537,5.69,0.83,12.6
122.767,5.71,0.85,12.609
121.867,5.69,0.85,12.53
128.387,5.88,0.88,12.529
123.167,5.63,0.86,12.55
122.297,5.7,0.88,12.51
130.647,8.3,2.349,16.23
124.027,5.74,0.86,12.889
123.867,5.66,0.88,12.49
119.527,5.82,0.86,13.22
116.917,5.45,0.83,11.7
122.596,6.15,0.88,13.21
133.287,5.98,0.84,12.969
120.277,5.69,0.84,12.47
123.357,5.77,0.86,12.43
123.858,5.859,0.88,12.55
134.297,7.23,1.15,16.319
128.467,5.94,0.87,13.69
121.327,5.58,0.83,12.39
118.807,5.76,0.87,12.47
118.937,5.74,0.86,12.419
139.006,6.08,0.89,13.18
132.208,5.91,0.85,12.8
153.406,5.94,0.87,12.639
142.527,6.23,1.399,19.27
156.837,7.21,1.06,21.179
139.296,6.21,0.89,13.1
126.067,5.889,0.88,12.52
124.557,6.15,0.87,12.56
122.998,6.009,0.86,12.68
139.037,6.11,0.86,13.209
129.917,5.68,0.86,12.59
124.377,6.2,1.06,15.519
159.176,12.9,0.83,12.57
131.467,5.799,0.87,12.6
119.867,5.71,0.86,12.5
138.037,7.449,1.09,16.12
138.936,5.94,0.9,12.85
126.637,5.69,0.84,12.589
129.217,5.75,0.86,12.4
160.416,5.82,0.84,12.639
130.567,5.75,0.84,12.48
121.227,5.97,0.88,12.409
122.837,5.71,0.87,12.49
121.547,5.78,0.86,12.359
121.137,5.94,0.84,12.42
120.257,5.95,0.86,12.5
128.907,5.68,0.9,12.45
128.397,5.73,0.86,12.519
123.847,5.69,0.85,12.52
124.117,5.67,0.86,12.339
125.907,5.6,0.84,12.37
126.327,5.67,0.84,12.389
123.737,5.76,0.85,12.42
122.717,5.57,0.87,12.429
124.327,5.75,0.89,12.39
122.707,5.67,0.86,12.509
124.627,5.71,0.86,12.41
129.817,5.73,0.85,12.539
144.747,5.98,0.85,12.539
124.077,5.65,0.85,12.43
124.657,5.68,0.88,12.479
122.237,5.67,0.85,12.31
125.027,5.62,0.83,12.529
122.137,5.93,0.85,12.45
122.477,5.78,0.85,12.42
122.827,5.789,0.86,12.39
122.947,5.65,0.84,12.44
124.517,5.749,0.84,12.44
123.097,5.67,0.85,12.39
125.737,5.65,0.859,12.4
123.437,5.68,0.85,12.34
142.206,7.72,2.25,13.009
126.957,5.85,0.85,12.48
122.987,5.77,0.86,12.41
124.088,5.659,0.85,12.46
122.517,5.7,0.87,12.43
124.207,5.68,0.85,12.439
121.997,5.67,0.86,12.33
129.237,5.69,0.87,12.469
121.818,5.699,0.88,12.57
124.807,5.62,0.86,12.37
121.827,5.64,0.86,12.409
122.147,5.57,0.86,12.52
122.177,5.67,0.88,12.59
122.298,5.669,0.84,12.44
144.196,6.21,0.92,13.43
124.307,6,0.88,13.01
124.717,5.66,0.85,12.649
124.177,5.67,0.88,12.56
123.557,5.88,0.85,12.48
132.557,5.71,0.85,12.68
122.647,5.82,0.89,12.36
147.767,5.66,0.85,12.5
132.267,5.73,0.88,12.51
122.457,5.69,0.86,12.46
121.758,5.659,0.83,12.72
122.907,5.71,0.85,12.43
122.327,5.68,0.87,12.409
123.277,5.69,0.86,12.39
122.747,5.6,0.85,12.439
111.488,5.76,0.85,12.449
123.057,5.75,0.87,12.3
121.477,5.69,0.87,12.499
122.488,5.649,0.87,12.65
122.087,5.6,0.87,12.53
124.277,5.69,0.86,12.489
122.357,5.68,0.86,12.48
124.477,5.68,0.86,12.409
121.408,5.729,0.86,12.51
124.497,5.68,0.87,12.63
152.366,6.02,0.84,12.789
129.108,5.969,0.87,12.91
126.447,5.66,0.84,12.48
123.307,5.739,0.85,12.33
122.217,5.68,0.86,12.59
121.837,5.7,0.85,12.439
122.258,5.689,0.87,12.5
113.147,5.7,0.87,12.51
127.127,5.64,0.82,12.479
122.867,6.06,0.89,12.49
123.297,5.76,0.85,12.39
121.647,5.79,0.87,12.459
121.897,5.66,0.86,12.49
130.157,5.67,0.86,12.559
124.707,5.66,0.84,12.47
120.467,5.67,0.85,12.51
121.438,5.68,0.859,12.57
152.206,5.78,0.81,12.85
127.217,5.91,0.89,12.91
122.677,5.68,0.88,12.529
123.857,7.27,0.85,12.81
110.717,5.27,0.78,11.56
184.575,6.2,0.89,13.25
159.227,7.73,1.15,16.849
148.027,7.83,1.55,18.619
129.077,5.77,0.85,12.55
121.437,5.69,0.84,12.579
144.402,6.609,1.832,13.029
134.8,5.648,0.851,12.507
124.375,5.708,0.871,12.347
123.564,5.698,0.861,12.588
122.914,5.668,0.851,12.398
122.623,5.749,0.871,12.478
123.254,5.708,0.841,12.948
119.128,5.298,0.771,11.937
124.075,5.688,0.871,12.488
123.124,5.668,0.871,12.478
122.622,5.688,0.821,12.338
120.88,5.648,0.861,12.448
119.909,5.808,0.841,12.478
119.839,5.889,0.871,12.498
119.238,5.698,0.871,12.468
117.235,5.638,0.861,12.308
124.676,5.718,0.862,12.537
145.174,6.299,0.911,19.107
160.376,7.45,1.092,16.453
140.018,6.039,0.882,13.148
125.206,5.898,0.851,12.428
125.607,5.919,0.871,12.478
122.793,5.598,0.861,12.628
122.593,5.618,0.841,15.262
124.666,5.357,0.821,11.817
125.006,5.588,0.861,12.387
122.733,5.608,0.841,12.498
123.084,5.528,0.861,12.448
122.893,5.708,0.852,12.317
124.917,5.668,0.871,12.518
122.783,7.09,1.082,14.46
125.557,5.197,0.811,11.856
124.406,5.668,0.841,12.378
124.425,5.718,0.861,12.487
123.304,5.588,0.861,12.428
123.965,5.648,0.851,12.337
123.664,5.608,0.861,12.578
122.903,5.668,0.841,12.358
130.925,5.808,0.872,12.607
123.524,5.668,0.871,12.277
125.437,5.698,0.862,12.367
122.272,5.668,0.851,12.297
124.295,5.708,0.842,12.367
123.043,5.828,0.861,12.458
124.486,5.828,1.031,15.762
109.324,5.308,0.801,11.787
124.415,5.738,0.851,12.548
123.945,5.668,0.861,12.387
156.14,6.188,0.891,13.169
132.597,5.899,0.881,12.959
126.378,5.738,0.852,12.597
126.498,6.93,0.961,12.898
115.663,5.187,0.781,11.757
123.635,5.678,0.861,12.488
125.838,5.668,0.862,12.617
122.833,5.788,0.871,12.498
123.665,5.678,0.861,12.428
123.104,5.678,0.862,12.347
126.107,6.059,0.872,12.487
123.374,5.728,0.851,12.327
124.155,5.788,0.872,12.347
123.363,5.668,0.821,12.328
134.8,7.2,1.112,16.323
126.889,5.908,0.892,12.958
125.056,5.708,0.841,12.438
124.436,5.718,0.872,12.417
149.171,5.708,0.842,12.407
145.145,6.489,1.843,12.437
125.677,5.658,0.872,12.447
124.255,5.618,0.862,12.367
124.465,5.638,0.871,12.558
123.634,5.768,0.851,12.438
124.055,5.728,0.851,12.448
125.697,5.788,0.881,12.688
124.916,5.708,0.862,12.397
124.075,5.718,0.851,12.548
123.744,5.678,0.861,12.508
123.645,5.828,0.861,12.537
123.874,5.948,0.862,12.617
124.696,5.658,0.861,24.655
127.26,6.499,0.952,14.73
150.191,6.039,0.882,13.038
126.158,5.738,0.851,12.378
125.657,5.728,0.851,12.478
123.975,5.978,0.851,12.388
133.058,6.529,0.872,12.718
116.174,5.508,0.801,12.067
94.994,5.228,0.771,11.527
458.106,5.728,0.841,12.558
122.974,5.658,0.871,12.448
124.345,5.688,0.862,12.417
127.509,5.728,0.851,12.538
124.135,5.678,0.861,12.488
124.186,5.668,0.831,12.618
124.385,5.698,0.861,12.668
122.293,5.658,0.871,12.468
124.745,5.678,0.861,12.658
122.703,5.718,0.861,12.488
161.988,7.27,1.072,16.052
153.828,7.12,2.223,14.19
134.6,6.039,0.851,12.929
127.06,5.998,0.851,12.678
172.334,6.209,0.901,13.369
140.248,5.798,0.861,12.508
126.559,5.237,0.771,11.696
122.523,11.166,0.871,12.508
120.69,5.668,0.842,12.337
121.281,5.758,0.861,12.528
122.533,5.708,0.842,12.437
120.97,5.678,0.861,12.468
137.204,5.838,0.872,17.374
126.308,5.788,0.862,12.407
122.843,5.788,0.852,12.497
123.334,5.788,0.861,12.507
122.353,5.898,0.852,12.467
122.503,5.698,0.841,12.538
125.436,5.749,0.841,12.588
144.583,5.789,0.881,12.528
128.861,6.079,0.861,12.608
131.305,5.688,0.871,12.568
122.363,5.658,0.872,12.467
124.375,5.608,0.851,12.488
124.436,5.698,0.872,12.547
124.365,5.628,0.871,12.518
124.676,5.578,0.842,12.397
124.105,5.638,0.851,12.388
123.995,5.658,0.861,12.558
136.873,6.139,0.882,18.696
125.056,5.698,0.841,12.327
124.265,5.718,0.871,12.277
124.605,5.678,0.851,12.388
139.997,6.44,1.843,12.788
129.452,5.738,0.861,12.477
133.518,11.827,0.911,13.308
167.917,5.888,0.872,13.018
125.036,5.698,0.841,12.448
123.164,5.778,0.851,12.387
123.214,5.658,0.861,12.548
125.457,5.628,0.851,12.428
124.926,5.567,0.851,12.428
130.815,5.978,0.861,12.608
159.765,6.179,0.872,13.098
141.26,5.988,0.871,13.038
124.625,5.648,0.871,12.347
122.142,5.899,0.851,12.438
122.493,5.638,0.871,12.427
125.076,5.989,0.861,12.348
139.857,5.818,0.882,12.527
124.215,5.698,0.901,12.498
140.608,7.25,1.092,16.173
132.477,5.788,0.861,12.929
124.956,5.648,0.872,12.387
130.513,5.668,0.871,12.428
132.327,6.028,0.881,12.678
124.095,5.738,0.851,12.488
123.013,5.708,0.861,12.367
123.053,5.678,0.851,12.378
123.985,5.658,0.862,12.497
124.776,5.708,0.862,12.607
124.165,5.668,0.852,12.407
125.166,5.668,0.851,12.497
123.694,5.819,0.891,12.508
127.61,5.688,0.851,12.448
124.836,5.698,0.851,29.331
117.105,5.267,0.761,11.807
125.707,5.637,0.851,12.448
124.316,5.678,0.861,12.478
124.326,5.688,0.851,12.388
123.615,5.648,0.861,12.328
124.005,5.688,0.872,12.427
123.113,5.648,0.861,12.398
124.456,5.638,0.851,12.528
123.615,5.648,0.861,12.618
124.014,5.819,0.831,12.488
142.621,5.969,0.852,12.487
133.728,5.729,0.861,12.498
125.096,5.768,0.862,12.597
125.106,5.668,0.861,12.518
123.464,5.617,0.861,12.538
125.407,5.608,0.861,12.427
124.856,5.668,0.862,12.397
123.273,5.668,9.443,13.179
123.785,5.758,0.881,12.548
123.444,5.908,0.871,12.418
123.284,5.919,0.851,12.568
153.305,5.999,0.862,12.828
136.562,6.058,0.901,12.858
125.297,5.748,0.882,12.487
123.293,5.647,0.871,12.358
123.945,5.658,0.882,12.487
123.203,5.979,0.882,12.617
122.272,12.778,0.881,12.618
123.083,5.698,0.871,12.458
124.896,5.718,0.861,12.427
123.324,5.608,0.851,12.378
124.495,5.618,0.872,12.427
124.215,5.708,0.852,12.417
137.944,6.479,1.822,12.548
164.961,6.74,0.952,14.57
169.91,7.39,1.112,21.42
151.314,6.089,0.891,13.128
126.448,5.738,0.882,12.517
124.686,5.638,0.881,12.358
123.465,5.648,0.851,12.418
123.184,5.728,0.841,12.417
124.125,5.598,0.841,12.358
123.214,5.628,0.881,12.377
137.013,6.179,0.872,18.566
164.742,6.138,0.881,13.068
139.987,6.039,0.872,13.048
126.318,5.718,0.871,12.528
124.065,5.698,0.861,12.387
165.352,7.5,1.101,16.293
145.636,6.079,0.882,13.128
144.123,10.765,1.983,18.767
136.413,6.288,0.881,13.179
127.8,5.818,0.891,12.698
134.43,7.34,1.111,16.203
145.165,6.118,0.901,13.159
130.995,5.668,0.861,12.497
126.518,5.889,0.871,12.258
125.517,5.658,0.861,12.598
122.353,5.618,0.861,12.648
130.013,5.678,0.862,12.477
126.458,5.658,0.851,12.528
124.896,5.628,0.861,12.458
125.147,5.638,0.862,12.437
124.946,5.668,0.881,12.568
125.366,5.617,0.871,12.548
124.836,5.799,0.871,12.478
133.238,5.608,0.881,12.638
127.881,6.359,0.931,14.44
142.671,6.239,0.891,13.108
129.883,5.938,0.861,12.558
125.918,5.968,0.851,12.437
