Run,Open,Write,Read,Close
52920,89.7,64.4,6.9,526
52921,425.7,109.4,10.2,202.6
52922,208.6,67.5,6.8,100.4
52923,119.9,58.7,7.4,88.4
52924,100.7,61.4,6.8,77.4
52925,139.7,82.8,6.1,93
52926,187.8,62,5.7,86.4
52927,110.4,77,5.4,79.3
52928,94.8,61.5,6.2,74.8
52929,86.1,55.6,6.9,78.2
52930,84.2,57.5,7.1,78
52931,83.8,55.5,7.7,78.5
52932,135.3,75.2,6.2,88.7
52933,133.4,97.7,7.9,93.8
52934,167,109.9,6.2,87.7
52935,119.1,62.2,7.5,85.2
52936,102.7,185.7,10.7,101.8
52937,141.4,58.7,5.2,76.4
52938,100,59.9,7.1,73.5
52939,87.3,56,6.9,77.2
52940,84.7,56.4,6.8,76.5
52941,86,112.8,7.7,77.6
52942,94.2,59,6.6,80.6
52943,103.1,58.9,7.1,75.3
52944,152.8,62.1,5.2,77.4
52945,130.5,74.6,6.4,93.3
52946,135.7,61,5.4,79.4
52947,97,59.7,6.5,78.3
52948,103.6,111,10.4,140.9
52949,249.6,144.9,13.6,198.5
52950,219.5,82.3,8.5,128.7
52951,175.1,66.7,7.2,106.9
52952,160.8,60.3,6.9,99.6
52953,133.3,57.6,6.6,112.2
52954,150.6,67.7,6.8,136.2
52955,143.7,70.5,7.4,112.2
52956,150.5,69.1,8.4,108.5
52957,159.9,155,8.4,113.4
52958,153.5,67.7,10.2,110.6
52959,224.1,98.2,9.9,155.3
52960,183.4,72.8,8.1,121.1
52961,181.3,92.4,7.7,105.2
52962,144.8,65.7,8.4,109.4
52963,151.3,66.6,7.1,101.6
52964,143.3,63.9,6.8,101.6
52965,128.7,69.7,6.7,105
52966,467.2,175.6,14.2,164.4
52967,225.7,83.1,8.6,119.5
52968,310.8,122,12.8,238.1
52969,287.9,93.6,8.1,134.5
52970,200.8,97.4,7.8,121.5
52971,275.6,93.5,9.1,157.4
52972,188.2,75.7,7.7,118.1
52973,179.1,79.7,6.6,95.1
52974,163.8,148.3,11.1,160.8
52975,165.8,130,7.3,124.1
52976,144.4,59.8,7,167
52977,133.7,53.4,5.7,147.5
52978,115.6,46.9,9.1,78.7
52979,105.5,60.8,4.8,81.3
52980,220.3,153.5,7.5,160
52981,166.6,68.7,6.2,179.9
52982,152.1,69.7,7.1,162.7
52983,229.5,104,8.9,134.3
52984,154.9,127.9,7.3,93.5
52985,125.5,66.3,5.6,77.7
52986,162.9,51.3,5.2,87.5
52987,177.6,89.3,7.4,108
52988,150.2,63,5.6,85.9
52989,110.7,63.7,5.4,79.6
52990,103.9,116.8,7.8,97.6
52991,159.2,59.6,5.6,80.6
52992,99.4,60.8,6,78.3
52993,133.2,72.2,6,86.8
52994,116.5,58.1,5.1,78.7
52995,96.3,59.1,7,77.6
52996,86.8,58.5,7,84
52997,85.8,119,4.8,76
52998,91.4,58.1,6.7,76.4
52999,162,68,5.9,86.9
53000,114.9,60.5,5.2,81
53001,97,60.2,6.7,79.2
53002,93.3,56.7,7,78.2
53003,134.2,125.5,6.3,92
53004,120.2,57.6,5.1,78.4
53005,99.3,103.9,6.8,85.2
53006,145,63.4,5.3,81.4
53007,135.2,65.7,5.6,89.6
53008,138.7,441.8,15.6,242.9
53009,244.4,172.2,10.8,145.1
53010,222.6,94.2,53.9,142.8
53011,159.8,68.1,6.2,93.2
53012,114,93.8,5.7,84.8
53013,98.6,60.7,6.6,77.6
53014,136.6,75.8,6.5,93.2
53015,133,59.7,5.2,83
53016,99.5,62.1,5.7,79.6
53017,95.6,59.5,6.8,79.7
53018,89.5,58.2,6.8,77
53019,139.5,76.4,5.9,88.9
53020,161.3,65.3,5.5,85.2
53021,154.9,64,5.4,84.4
53022,147.2,61.3,5.2,78.7
53023,97.6,61.4,6.5,77.2
53024,128.7,72.6,5.5,86.5
53025,105.5,61.4,6.6,79.5
53026,95.3,114.9,5.3,80.3
53027,95.8,69.4,5.1,81.9
53028,92.2,60.6,7.7,197.1
53029,182.4,87,11.1,132.8
53030,162.7,77.8,8.7,129.6
53031,148.5,75.4,6.8,159.2
53032,121.7,117.8,10.7,101.7
53033,136.3,59.2,5.5,83.2
53034,98.9,100.9,6.3,89.2
53035,113.9,61.7,5.1,80.3
53036,101.5,56,7.1,79.9
53037,105.4,57.1,7.3,80.3
53038,123.1,56.5,5.3,75.9
53039,132.4,73.5,7.4,87.8
53040,118,57.2,5.2,79.2
53041,93.5,57.6,7.4,77.9
53042,131.1,72.6,5.6,90.5
53043,116,57.1,5.1,103
53044,141.9,70.9,5.4,84.4
53045,154.2,64.6,5.4,90.2
53046,146,62,5.4,81.4
53047,96.3,73.4,6.6,94.2
53048,99.2,61.4,5,76.2
53049,129.4,120.5,6,86.6
53050,117.4,58.4,5.2,77.6
53051,129.3,71.6,5.6,84.8
53052,123.2,57.5,5.2,79.2
53053,92.4,57.3,7,77.1
53054,85.7,56.3,5.8,91.1
53055,128.1,69.2,5.8,83.9
53056,107.2,62.1,5.1,76
53057,113.1,65.7,7.1,300.2
53058,372.4,132.3,10.2,148.6
53059,214.3,82.5,6.9,101.8
53060,206.2,79.6,7,102.4
53061,204,65.2,6,93.7
53062,145.9,64.4,5.5,82.7
53063,100.7,61.9,5.3,77.8
53064,138.5,77.6,5.8,90.7
53065,129.5,56,5.2,188.3
53066,104.1,59.8,5.1,78.6
53067,92,56.9,6.9,77.5
53068,89.1,57.5,6.7,77.1
53069,87.6,57.9,7.2,79
53070,109.5,62.8,4.9,77.2
53071,134.7,75.9,6.7,86.7
53072,118.8,113.4,7,84.4
53073,155.7,65.2,5.5,109.6
53074,186,90.2,8.3,115
53075,138.1,61.2,5.7,83.8
53076,141.6,75.8,6.6,94
53077,133.9,57.1,5.5,78.9
53078,102.1,60.2,6,77.2
53079,94.4,57.4,6.9,76.7
53080,131.1,71.8,5.4,85.1
53081,149.4,62.4,7,82.5
53082,147.1,62.6,5.5,81.1
53083,100.2,62.9,5.4,76.4
53084,130.9,69.9,5.7,80.7
53085,148.4,62.6,5.1,83.2
53086,102.7,61.3,6.8,79
53087,96.2,58.1,6.7,75.9
53088,86.1,79.8,5.1,74.4
53089,85.3,56.1,7.5,78.5
53090,84,55.3,6.8,83.9
53091,86.6,55.6,6.9,95.1
53092,108.1,61,5.3,76.6
53093,130.4,73.9,5.6,85.2
53094,114.2,59.6,5.4,77.8
53095,95.8,109.1,6.1,80.5
53096,95.7,60,7,76.1
53097,88.1,61.6,6.7,84.6
53098,128.9,73.6,5.8,87.3
53099,115.6,58.7,5.1,77.4
53100,99.8,99.6,6.3,84.3
53101,145.5,62.2,5.4,80.1
53102,97.2,60.1,6.9,74.5
53103,153.1,63.6,5.1,167.4
53104,134.1,61.4,5.4,81.6
53105,158,69.9,5.1,77.2
53106,101.8,67.6,7.3,78.1
53107,148.5,62.6,5.8,74.5
53108,90.5,64.9,366.4,330.7
53109,275.4,97.9,10,134.8
53110,185.8,141.5,15.4,140.2
53111,213.6,70.2,6.8,97.6
53112,136.5,62.1,7.6,87.4
53113,97.3,92.2,7.5,98.4
53114,116.6,58.9,5.1,77.9
53115,92.6,58,7.4,84.3
53116,92.9,57.2,6.6,78.1
53117,85.2,56.3,6.8,78.1
53118,92.2,118.3,7.9,77.7
53119,98.1,61.6,7.2,96.9
53120,106.1,117.3,8.7,100.8
53121,158.6,56.5,5.6,93.2
53122,251,107.6,11.7,184.6
53123,243.8,80.9,8,122.6
53124,188.7,57.3,6,90.6
53125,115.2,46.7,6,78.5
53126,85.7,128.1,12.9,111.8
53127,190.8,71.6,6.2,86.3
53128,108.7,63.6,6.1,81
53129,93.8,57.8,7.1,77.7
53130,100.9,57.8,6.8,79.8
53131,102.3,60,7.1,76.7
53132,94.7,57.7,6.9,74.9
53133,85.9,76.9,7.1,76.3
53134,103,60.6,6.7,75.3
53135,87.1,55.1,7,77.7
53136,153.3,62.3,5.1,75
53137,89.6,56.7,6.7,81.7
53138,86.3,61.6,7.1,81
53139,104.5,75.4,5,73.1
53140,101.4,59.5,6.9,75.2
53141,90.9,122.1,5.4,78.1
53142,95,57.9,6.7,91.8
53143,138.2,80.2,7,93.1
53144,128.1,57.8,5.2,80
53145,94.1,59.1,7.3,75.8
53146,89.1,57.1,7,75.2
53147,127.6,73.2,5.8,84.8
53148,151.1,64.6,5.6,82.3
53149,102.9,59.7,5.4,76.8
53150,132.5,60.3,7,98.1
53151,142.7,70.1,6.8,109.1
53152,124.5,57.8,5.2,95
53153,155.3,67.9,5.8,88.8
53154,115.2,60,5.6,77.6
53155,94.4,57,6.9,78.7
53156,86.5,56.4,6.8,79.8
53157,155.4,62.2,5.5,77
53158,105.7,90.8,7.4,102.4
53159,437,133.6,14,305.1
53160,278.9,111.3,8.8,221.9
53161,189.6,71,7.3,96.1
53162,125.3,61.3,5.8,83.7
53163,105.6,79.1,5.8,82.9
53164,106.6,121.5,6.4,88.8
53165,103.2,58.3,6.8,88.7
53166,92.1,57.5,7,92.3
53167,94.5,59.1,6.8,76.8
53168,85.8,116.1,8.3,101.2
53169,193.7,64.5,5.7,243.6
53170,667.8,4172.6,15.9,152
53171,273.8,90.8,10,142.5
53172,210.3,80,9.7,130
53173,172.9,71.6,8.6,117.3
53174,225.5,70.9,8.2,119.7
53175,184.6,58.6,6.2,91.5
53176,116.9,49.4,5.1,93.2
53177,147.5,49,5.8,75.8
53178,87.8,52.9,5.2,72.2
53179,80.4,51,5.3,71.7
53180,103.1,44.7,5.2,72.8
53181,96.2,48.3,4.8,71.8
53182,79.8,52.3,5,70.9
53183,77.8,54.4,5.9,71.8
53184,75.4,42.7,6.2,75.5
53185,105.1,63.1,6,77.2
53186,81.5,49.1,5,70.8
53187,76.3,106.7,6,75.2
53188,81.1,49.3,6.5,69.8
53189,80.6,57.6,5.2,73.5
53190,79.8,47.8,5.4,71.6
53191,73.2,41.7,54.3,179.6
53192,204.6,73.9,9.5,120.1
53193,183.1,89.1,9.9,178.7
53194,210.4,100.9,11,180.4
53195,180.1,84.6,9.2,163.5
53196,212.9,77.6,8.8,132.7
53197,149,81.9,8.1,235.9
53198,227.4,78.5,8.4,112.8
53199,287.7,102.9,11.1,146.4
53200,259.1,95.9,8.1,125.9
53201,167.6,56.8,6.2,94.5
53202,174.7,83.2,7.2,100.4
53203,176.9,62.9,5.5,87.8
53204,160.5,56,5.1,79.8
53205,96.2,59.4,7.3,77.6
53206,99.1,61,6.9,78.5
53207,87,188.7,8.4,100.1
53208,157.4,60.6,5.6,82
53209,152.8,75.4,7.7,105.4
53210,161.6,183.9,9.6,117.1
53211,146.2,54.5,5.8,83
53212,107.7,65,5.5,75.5
53213,110.7,48.6,5,74.3
53214,113.3,50.6,5.4,79.8
53215,94.7,45.9,4.8,73.6
53216,100.8,47,5,76.6
53217,152.4,79.1,6.5,97.1
53218,168.6,66.6,5.9,82.9
53219,101.2,59.5,7,77.1
53220,138.7,80.6,6.2,91.6
53221,128.1,55.4,5,80.1
53222,98.6,61.1,7.1,87.5
53223,96.1,60.9,5.4,79.3
53224,91.7,103.6,6.5,88.7
53225,115.1,59.6,5.3,526.7
53226,131.2,50.1,5.4,82.2
53227,113.8,61.2,7,78.1
53228,95.3,59.7,6.8,77.7
53229,88.2,59.8,6.9,80.7
53230,85.2,55.1,6.8,79.4
53231,85,56.7,6.7,80.4
53232,107.4,62.8,5,75.4
53233,84,286.1,8.3,109.9
53234,159.4,66.5,6,88.1
53235,112.3,59.7,5.4,78.9
53236,92.7,110.6,7.2,91.7
53237,129,56.1,5,80.1
53238,90.7,54.6,6.4,409.8
53239,254.5,92.3,9.7,305.4
53240,300.9,105.5,8.5,128.7
53241,185.3,58,6.3,94
53242,291.8,85.4,9.8,130.2
53243,223.6,97.9,7.5,112.2
53244,169.7,63.4,6,89.2
53245,155.6,62.9,5.3,82.5
53246,109.7,97.3,5.8,81.3
53247,140.9,88.3,7.1,96.9
53248,148.2,59.5,5.6,81.5
53249,96.6,60.6,6.8,76
53250,88.7,56.5,6.6,84.8
53251,130.4,104.7,5.6,85.9
53252,121.8,57.7,5.5,79.1
53253,96.9,65.7,6.9,77
53254,88.7,58,6.4,79.5
53255,102.8,50.9,4.9,74.1
53256,83.8,115.2,5.7,138
53257,113.5,45.5,5.2,75.3
53258,85.5,55.2,6.9,80.8
53259,85.7,56.7,8.7,78.6
53260,84.3,54.7,6.8,131.9
53261,174.8,72.3,7.8,94.1
53262,134.5,59.6,5.5,78.8
53263,96.2,59.8,7.1,78.1
53264,129.8,73.9,5.6,84.5
53265,114.5,57.9,4.9,75.7
53266,99.2,101.2,6.3,84.3
53267,111.3,61.4,5,77.3
53268,94.4,58.1,6.9,78.1
53269,130.4,69.8,5.4,84.7
53270,119,60,5,76.2
53271,130.2,70.2,5.7,81.7
53272,101.7,61,5.3,110.6
53273,244.8,46.5,5.1,77.1
53274,131.1,77.5,5.6,83.1
53275,149.3,60.8,5.3,76.8
53276,92.7,58.6,7.2,77.3
53277,85.9,56.1,6.5,78.2
53278,85.6,55.9,6.9,79.3
53279,83.8,109.1,5.6,84.7
53280,109.6,60.5,5.3,77.8
53281,93.7,57.4,6.9,95.8
53282,91.4,56.7,6.8,76.9
53283,86.5,54.6,6.7,79.4
53284,84.1,62,6.3,81.5
53285,85.9,55.3,6.8,78.6
53286,84.7,56.5,6.5,78.2
53287,84.7,55,7.1,78.3
53288,98.4,55.5,6.8,78.2
53289,83.5,73.5,7.5,84.9
53290,132.3,72.2,9.4,116.5
53291,215.7,86.9,9.8,167.7
53292,192.4,86,9.3,175.4
53293,146,71.9,8.6,189
53294,269.2,86.5,6.7,103.3
53295,257.5,57.9,5.9,89
53296,127.9,63.3,5.7,87.5
53297,99.9,61.5,5.5,80.2
53298,92,56.9,7.1,82.4
53299,92.2,57,6.8,79.6
53300,135.3,76.4,6,90
53301,128,57.5,5,81.1
53302,93.4,111.8,5.7,79.9
53303,99,59.9,6.7,78
53304,131.9,73.5,5.6,88
53305,114,106.5,5.2,99.6
53306,106.2,60.1,5,77.6
53307,102.7,61,5.1,75.8
53308,158.7,66.8,5.9,87.4
53309,116.4,71.1,5.3,77.9
53310,93.6,58.4,6.7,75.6
53311,135.1,73.9,5.4,84.6
53312,155.7,65,5.3,84.1
53313,120.8,60.1,5.5,79.8
53314,93.8,59.7,6.6,74.9
53315,84.7,94.5,7.9,89.5
53316,109.2,59.2,5.2,77.4
53317,112.7,58.8,5,75.2
53318,85.5,57.7,6.9,80.6
53319,128.3,70.2,5.3,82
53320,146.6,61.1,5,77
53321,95.9,59.6,7,78
53322,86.3,62.2,6.3,90.9
53323,92.8,59.4,6.9,72.9
53324,125.4,71.3,6,81.7
53325,145.9,110.4,6,90.7
53326,134.1,66,5.4,81.1
53327,102.1,60.8,6,77.7
53328,92.7,59.2,6.8,89.3
53329,101.7,47.4,4.8,75.2
53330,84.5,48.5,4.7,69.8
53331,77.9,74.7,5.2,73.2
53332,133.9,133.9,10.5,128.8
53333,244.8,77.4,7.5,105.7
53334,157.5,61.4,5.7,93.8
53335,197.5,86,6.7,100
53336,186.9,66.9,5.7,89.2
53337,111.4,61,5.8,80.3
53338,190.3,48.4,5.1,154.4
53339,114.3,59.5,5.1,77.5
53340,91.8,62,6.7,109.9
53341,171.2,336.2,16.9,238.7
53342,409.3,113.7,52.6,193.2
53343,267.2,85.1,7.5,104.6
53344,152.6,70.4,5.8,93.4
53345,119.2,63.3,5.3,81.9
53346,106.9,103.9,5.8,83.1
53347,103.8,60.9,6.2,76.9
53348,103.9,119.4,6,80.1
53349,100.6,60.9,6.5,75.6
53350,143.2,85.9,6.5,96.1
53351,162.3,58,5.5,82.7
53352,100.1,59.6,5.8,148.7
53353,132.6,54,5.8,88
53354,99.8,61,7,90.3
53355,92.5,61.9,5.3,93.1
53356,99.8,108.7,7.1,95.5
53357,130.9,56.8,5.4,79.9
53358,98.4,58.8,6.6,76.6
53359,87.6,56.4,7.1,81.8
53360,86,56.7,6.6,79.9
53361,86.1,55.6,7.5,80.1
53362,85.6,57.6,7.3,94.9
53363,88,56.1,7,77.4
53364,84.2,56.6,6.7,78
53365,95.3,54.3,10.2,91.3
53366,94.3,107.3,7.2,91.5
53367,120.2,59.2,5.2,80.2
53368,100.8,97.5,6.2,85.6
53369,118,59.2,5.2,76.9
53370,99.4,61,6,91.6
53371,88.4,219.3,5.6,104.1
53372,94.3,64.6,6.5,92.6
53373,95.3,58.5,7.1,76.6
53374,93.3,60.2,5.4,73.9
53375,132.6,75.8,6,96.3
53376,131,62.5,5.7,84.9
53377,95.8,57.3,7.1,82.1
53378,89.6,56.1,7.3,80.3
53379,134,74.7,5.7,84.8
53380,129.5,46.2,5,77.8
53381,145,112.7,8.7,120.8
53382,174.7,67.7,6.4,112.1
53383,122.6,62.9,5.8,86.7
53384,100,62.8,6.7,77.6
53385,94.8,57.7,6.8,77.8
53386,105.5,60.6,5.4,242.3
53387,165.8,67.9,7.4,97.5
53388,127.4,63.3,5.9,95
53389,110.6,61.7,5.5,78.6
53390,137.5,80.3,16.7,374.3
53391,282.1,108,12.4,301.6
53392,346.1,113.7,10.1,155.4
53393,233.8,83.5,8.5,229.3
53394,277.5,191.1,9,121.3
53395,165.2,72.3,6.3,299.2
53396,359,110.4,12.5,161.6
53397,229.4,88.6,9.6,120.2
53398,174.3,72.6,6.8,99.1
53399,137.7,62.9,5.7,83
53400,102.3,60.8,5.7,95.6
53401,101.4,58.1,7.4,78.8
53402,101.5,56.5,9.9,93.5
53403,99.8,58.3,7.1,79.4
53404,151.3,95.3,6.9,106.7
53405,165.6,55.3,5.4,82.5
53406,163.6,70.4,6.3,89.9
53407,119.8,57.3,5.3,76.4
53408,99.9,59.9,6.8,80.6
53409,89.3,58.3,6.6,81.3
53410,87.4,59.3,7,80.6
53411,100.5,59.8,6,77.4
53412,85.6,80.2,7,80.8
53413,92.3,57.8,6.9,77.8
53414,134.1,79.7,6,89.1
53415,128,56.1,5.1,78.9
53416,95.2,58.3,6.8,79.2
53417,93.5,113.8,5.7,79.7
53418,97.5,117.3,5,77.5
53419,137.6,75.7,5.5,86.7
53420,116,58.2,5.2,76.8
53421,96.7,59.1,6.5,78.2
53422,87.4,56.5,6.9,81.7
53423,86.3,56.5,7.1,77.9
53424,93.6,62,6.1,109.2
53425,94.5,58.1,5.3,77.1
53426,85.1,57.2,6.1,91.3
53427,95.8,106.8,6.5,87.3
53428,115.2,57.7,5.2,78.7
53429,124.8,67.7,5.6,85.8
53430,112.3,61,5.2,79.6
53431,93,58.2,6.7,79.2
53432,132.8,71.5,5.4,84.7
53433,129.6,390.7,15.5,162.3
53434,302.2,96.3,11.4,440.5
53435,212.3,81.6,9,367
53436,430.7,96.3,8.4,113.9
53437,214.4,71.9,7.2,90.4
53438,166.3,64,5.5,81.2
53439,141.1,66,5.3,83.6
53440,102,115.8,5.8,82.5
53441,98.7,60.2,6.5,76.1
53442,89.8,57.2,6.8,77.4
53443,85.1,86.2,4.8,74.5
53444,106.3,62,6.4,75.7
53445,86.1,57.1,6.4,77.8
53446,86.1,115.4,8,99.2
53447,159.3,59.9,5.7,81.3
53448,99.6,58.7,7,77.9
53449,102.5,119.9,5.1,76.7
53450,93.8,56.5,7.1,78.7
53451,135,75,7.3,89.1
53452,132.2,56.6,5.4,78.4
53453,96.5,58.1,6.7,76.1
53454,87.3,104.5,6.9,90.1
53455,229.3,49.4,7.3,87.1
53456,101.4,61.9,5.4,80
53457,108.3,60.5,6.6,76.9
53458,85.9,53.4,7.3,93
53459,95.1,59,5.2,75.7
53460,110,61.5,5.2,76.7
53461,84.7,60.4,6.9,82.5
53462,129.8,73.7,5.7,85.6
53463,114.7,108.3,5.4,79.8
53464,108.3,101.8,6.7,87.3
53465,120.2,59.4,5.5,81
53466,96.3,59.9,7.1,78
53467,92.8,56.4,7.2,77
53468,86.2,55.9,6.7,79.7
53469,84,56.9,6.9,81
53470,85.8,58.7,7,96.6
53471,89.7,59.6,5.2,76.8
53472,100.5,63,5.5,79.1
53473,96.8,58.1,7.1,78.1
53474,133.1,73.9,5.6,88.1
53475,128.5,62.9,7.3,77.2
53476,99.1,98.8,6.3,85.9
53477,148.2,63.1,5.3,81.6
53478,112.7,50.7,7.2,284.7
53479,209.3,110.2,11.7,150.2
53480,191.7,80.2,7.2,110.9
53481,267.3,117.3,11,155.9
53482,196.5,79,8.9,717.7
53483,231.9,132.2,12.1,142.5
53484,190.3,90.1,10.3,176.7
53485,215.1,95.8,9.6,180.3
53486,149,123.2,7.8,160.4
53487,130.4,54.7,5.5,124.3
53488,120.2,82.2,5.1,110
53489,112.9,48,5,73.1
53490,105.3,45.2,4.8,70.2
53491,197.9,68.5,5.5,83.8
53492,157.6,65.2,5.4,78.2
53493,102.8,57.6,7.1,77.4
53494,89.3,58.6,5.5,90.5
53495,85.7,42.2,5.1,113.9
53496,105.6,58.7,5,69.2
53497,123.9,56.8,7,75.3
53498,85.8,89.4,6.4,105.2
53499,99.8,47.1,5.1,67.7
53500,104.4,59.9,4.8,66.2
53501,81,58.5,5.9,103.1
53502,84.5,43.1,5.3,58.3
53503,243.2,114.8,11.3,199.1
53504,195.1,83.6,7.3,174.6
53505,143.2,96.8,12.4,115.2
53506,142.9,70.6,6.6,100.7
53507,160.4,68.9,6.5,89.1
53508,117.9,59.6,5.2,78.8
53509,95.1,151.9,7.1,92.5
53510,123.8,58.9,5.2,96.3
53511,125.8,61.4,5.2,79.6
53512,89.9,58.4,6.9,79.7
53513,86.3,61.7,7.6,78.9
53514,97.4,61.4,7.5,74.4
53515,133.9,75,5.6,87.2
53516,118.1,57.9,5.1,79.3
53517,92,57.7,7.3,75.3
53518,87.3,60.1,7,79.1
53519,85.5,58.1,7.2,93.9
53520,123.4,138.7,16.7,162.8
53521,269.9,88.6,9.7,139.9
53522,154.5,71.3,8.5,98.5
53523,155.7,59.3,6.1,144.3
53524,306.7,87.9,8.8,113.2
53525,205.5,80.9,8.1,105.6
53526,150.4,66.8,5.8,89.9
53527,109.3,62.1,5.2,80.2
53528,101.2,61.4,6.1,82.6
53529,133.8,449.9,17.7,236.8
53530,291,100.4,11.1,141.1
53531,193.8,77.4,6.9,97
53532,210.5,125.3,6.8,94.8
53533,129,59.6,5.6,82.8
53534,105.4,66.3,5.5,84.7
53535,95,62.5,8.5,78
53536,143.6,53.6,5,76.7
53537,85.6,114.6,8.1,103.4
53538,161.7,73.7,5.5,84.8
53539,157.7,66.1,5.7,86.9
53540,135.9,59.1,5,75.6
53541,130.4,135.9,5.6,89
53542,129.9,63.1,5.2,80.6
53543,102.2,66,6.2,78
53544,132.3,71.3,7.5,90.6
53545,109.9,84.8,5.1,99.9
53546,106,64.3,5.3,247.1
53547,157.9,59.1,6,85.6
53548,92.6,57.4,6.8,86.2
53549,91.9,56.6,6.7,78.4
53550,131.7,72.1,5.7,92.8
53551,111.6,57.3,5,78.2
53552,92.5,56.9,8.5,85.4
53553,128.6,69.7,5.6,87.1
53554,135.6,61.2,5.1,77.2
53555,92.4,113.3,6.1,89.8
53556,122.5,59.8,5.6,81.4
53557,93.9,75.9,5.4,85.2
53558,94.3,64.3,5.3,76.6
53559,86.4,54.5,7,81
53560,126.6,78.2,6.2,85.5
53561,129.7,58.4,5.3,78.3
53562,102.1,104,6.3,85.6
53563,119.5,57.6,4.9,77.1
53564,277.9,98.9,10.4,139.7
53565,134.4,56.3,5.6,93.5
53566,104.5,49.3,5.2,92.3
53567,85.3,48.4,5.4,72.5
53568,78.2,55.6,5.8,72.6
53569,76,56.4,43,165.6
53570,184.1,87.7,7.6,100.1
53571,127.3,67.4,5.4,83.2
53572,99.7,62.9,6.7,80.4
53573,148,90.6,6.9,99
53574,161.9,63.1,5.5,84.3
53575,106.3,60.7,5.5,77.7
53576,91.1,54.7,7.2,80.9
53577,134.3,77.8,6,90.5
53578,149.5,423.5,14.6,242.1
53579,255.9,91.2,10,138.5
53580,197.8,150.5,17.2,149.3
53581,190.1,79.1,6.8,96.5
53582,125,50.1,5.1,84.1
53583,106.3,46,5,74.3
53584,133.7,102.6,8.6,110.7
53585,162.3,62,5.9,88.7
53586,109.5,63.2,5.3,79.2
53587,98.2,58.2,7,77.4
53588,87.2,56.5,39.8,122.1
53589,157.9,64.1,5.9,84.7
53590,100.2,60.5,5.7,78.1
53591,91.6,63.6,5.9,91.6
53592,129.5,76.6,5.8,87.7
53593,201.3,47.6,5.4,78.6
53594,95,54.9,6.6,92.9
53595,92,59.1,6.7,75.5
53596,89.2,59.4,6.7,111.8
53597,87.7,55,6.9,79.9
53598,103.1,52.7,5.6,95.2
53599,90.1,60.2,5,73.7
53600,83.9,57.9,7,80.5
53601,87.4,310.2,9.4,119.7
53602,176,55.9,5.8,92
53603,128.5,57.6,5.2,80.2
53604,111.9,59.6,7.3,81.5
53605,101.8,57.4,6.7,79.6
53606,128.7,64.4,5.1,79.6
53607,98.7,59.1,7.4,78.8
53608,141.3,80,6,91.8
53609,213.6,50.3,5.4,80.5
53610,96.1,58.7,6.9,74.6
53611,346.9,130.6,11.8,137.3
53612,240.8,74.4,6.3,100.8
53613,128.5,61.8,5.2,80.7
53614,96.7,59.5,7,80.5
53615,218.1,45,5,76
53616,86.7,55.9,7.3,85.5
53617,95.3,109.6,10.2,105.3
53618,145,63.2,5.4,80.9
53619,100.2,61.2,6.5,77.2
53620,134.7,72.9,5.6,86.3
53621,111.1,59.6,5,78.4
53622,90,59.4,6.8,83
53623,87.2,61.8,6,89.5
53624,128.8,122.7,6.7,95.9
53625,175.3,62.9,5.6,84.8
53626,103,44.8,4.9,70.7
53627,393.9,27.9,8.8,156
53628,191.3,86.3,8.1,117.8
53629,265.1,94.2,10.3,114.5
53630,146.5,61.7,6.3,158.6
53631,201.4,72.1,6.2,89.6
53632,105.9,61.6,5.3,80.8
53633,171.1,66,5.8,87.6
53634,163,62.7,5.5,84.3
53635,111.2,60.4,5.1,77.9
53636,93.9,57.5,7.9,76.3
53637,132.2,72.6,5.5,85.3
53638,171.3,47.3,5.3,77.1
53639,93.3,58.4,7.1,78.1
53640,94.6,58.3,7,77.2
53641,92.4,78.8,5.2,75.1
53642,86.1,56.1,7.1,118.8
53643,157.2,66.7,5.7,85.7
53644,149.3,62.3,5.6,80.4
53645,98.6,61,5.2,78.1
53646,128.1,70.7,5.4,82.5
53647,146.9,61.6,5.3,78.2
53648,96.6,122,5.7,86.9
53649,116.5,60.9,5.3,78
53650,92.7,62.3,6.7,81.9
53651,134.2,75.1,5.7,85.4
53652,115.7,57.9,5.1,78.6
53653,93.3,56.5,7.2,77.6
53654,130.7,70.9,6.1,83.5
53655,122.6,59.2,5.1,78.1
53656,99.8,99.1,6.2,97.2
53657,146.1,68,8.7,121.4
53658,158.8,80.1,6.9,102.3
53659,116.1,59.3,7.1,84.8
53660,90.6,105.4,6.7,92.1
53661,128.2,58.5,5.4,80.2
53662,93.4,58.8,6.9,77.2
53663,127.6,70.8,5.9,83.2
53664,106.3,62.5,5.2,77.3
53665,94.8,59.6,6.9,78
53666,158,67.9,5.8,84.1
53667,147.5,63.5,5.4,80.4
53668,98.4,62.9,5.1,76.2
53669,99.9,59.4,7.1,92.8
53670,138.4,69.2,7.6,115.1
53671,134.1,123.6,8.1,107.9
53672,114.5,79.9,6.5,83.5
53673,103.3,61.4,5.4,77.8
53674,136.6,77.2,5.8,89
53675,124.7,56,5.4,103.8
53676,101.7,101.5,6.1,84.9
53677,109.2,123.9,5.3,88.7
53678,156.6,94,10,141.9
53679,344.6,121.5,9.5,118.8
53680,196.3,150.3,9,111.6
53681,191.2,81.2,7,96.9
53682,132.6,64.2,5.8,89.3
53683,172.6,112.2,10.1,123.2
53684,176.8,61,6.3,90.9
53685,140.6,52.9,5.6,86.2
53686,160,82.1,6.2,93.6
53687,127.7,112.3,7.6,137
