Run,Open,Write,Read,Close
53096,61.400,46.100,4.800,126.800
53097,66.600,47.300,5.100,81.400
53098,59.300,40.100,4.000,67.000
53099,57.500,38.300,4.200,64.200
53100,104.800,52.000,44.800,72.700
53101,70.700,48.600,4.200,65.000
53102,82.500,44.100,4.200,67.000
53103,77.800,41.100,4.000,63.800
53104,66.300,39.400,4.000,62.300
53105,56.500,42.300,3.900,64.000
53106,71.200,44.100,4.200,65.800
53107,64.400,40.500,4.000,62.400
53108,57.200,40.100,4.000,62.900
53109,77.700,40.600,4.100,111.300
53110,68.900,42.000,4.100,100.100
53111,68.300,46.200,4.400,153.500
53112,70.900,43.100,4.200,110.000
53113,68.100,40.900,3.900,105.000
53114,65.300,58.700,4.300,129.600
53115,65.800,51.900,4.900,74.000
53116,59.600,122.300,5.700,73.900
53117,63.800,42.900,4.600,72.200
53118,75.100,51.600,161.300,127.800
53119,112.000,280.800,6.300,74.300
53120,90.900,54.600,4.300,78.400
53121,67.500,41.400,4.100,268.400
53122,73.500,44.200,6.000,114.300
53123,69.700,100.000,5.400,72.900
53124,66.100,40.500,4.100,63.100
53125,54.000,47.000,4.000,125.900
53126,81.400,43.900,5.300,67.200
53127,56.800,37.400,3.900,60.000
53128,197.900,91.600,9.600,119.500
53129,127.900,69.200,6.000,141.800
53130,92.600,47.000,5.600,80.600
53131,65.800,251.400,7.600,111.300
53132,101.800,68.300,6.600,80.000
53133,75.500,69.100,5.400,75.000
53134,64.200,49.600,5.100,120.000
53135,169.600,54.200,6.200,83.700
53136,70.800,58.300,6.000,78.900
53137,61.200,47.200,4.700,77.100
53138,59.300,45.500,4.400,75.000
53139,58.700,38.700,4.100,86.600
53140,60.700,39.300,4.000,122.900
53141,226.600,80.200,8.500,259.200
53142,95.200,61.100,6.800,83.200
53143,64.700,39.700,4.200,63.700
53144,52.600,38.200,4.200,145.100
53145,72.400,47.400,4.900,68.800
53146,56.500,84.600,6.300,80.000
53147,66.500,44.600,5.500,70.200
53148,54.900,64.500,4.200,139.500
53149,70.600,44.700,4.600,65.700
53150,55.500,44.000,4.100,105.900
53151,66.200,41.000,4.500,64.400
53152,89.500,490.800,9.900,129.700
53153,115.400,57.400,4.800,74.400
53154,66.000,40.100,4.200,150.100
53155,149.700,71.400,8.200,100.900
53156,89.200,60.000,5.000,442.500
53157,90.500,46.800,4.900,131.500
53158,214.400,52.100,5.300,73.000
53159,93.000,52.600,48.500,75.200
53160,71.900,51.400,4.900,133.200
53161,69.700,42.300,4.300,110.800
53162,69.500,41.100,4.200,68.800
53163,71.900,45.500,4.200,68.300
53164,69.800,40.400,4.100,62.300
53165,59.200,38.200,3.900,105.700
53166,64.200,41.000,4.100,243.300
53167,140.800,83.700,9.400,98.100
53168,99.300,49.800,4.700,73.500
53169,70.700,42.100,4.500,311.000
53170,78.800,53.600,5.000,82.500
53171,64.200,121.100,4.500,80.300
53172,73.000,42.500,4.200,109.900
53173,68.100,44.000,4.500,74.100
53174,55.700,47.800,4.800,73.800
53175,57.700,46.200,4.800,76.300
53176,60.400,53.600,4.700,125.700
53177,69.400,44.400,4.600,66.800
53178,73.000,43.700,4.100,64.900
53179,54.300,160.400,20.200,163.500
53180,86.400,46.800,5.000,192.000
53181,81.700,44.900,5.100,112.800
53182,70.400,41.700,4.500,109.000
53183,66.800,41.400,4.000,79.200
53184,71.600,43.300,4.200,65.800
53185,63.900,41.400,4.100,64.900
53186,52.600,38.200,3.900,61.400
53187,61.100,40.200,4.400,212.400
53188,151.600,66.800,6.900,112.200
53189,86.500,54.400,5.200,81.000
53190,178.600,131.500,198.700,134.900
53191,137.800,164.000,6.600,88.400
53192,97.900,61.700,4.900,145.100
53193,117.800,56.700,5.400,78.200
53194,71.200,41.100,4.200,77.400
53195,104.300,80.400,4.800,70.600
53196,65.100,62.900,4.800,108.900
53197,141.100,606.300,25.100,250.500
53198,271.700,133.600,15.300,693.600
53199,263.100,136.100,16.200,196.500
53200,190.100,111.600,14.500,320.200
53201,145.200,77.300,8.900,89.800
53202,86.100,48.800,4.900,174.700
53203,67.300,48.400,4.100,285.300
53204,88.200,46.200,5.300,75.400
53205,120.000,46.800,4.200,68.200
53206,67.400,39.300,4.200,62.300
53207,59.200,41.000,3.900,105.200
53208,109.300,45.300,4.400,67.200
53209,62.900,39.600,4.000,62.000
53210,56.000,77.300,4.100,63.400
53211,56.100,41.300,4.000,62.200
53212,55.300,38.400,4.000,107.900
53213,64.600,41.100,4.400,63.600
53214,64.100,41.300,4.700,70.400
53215,53.800,37.500,4.500,74.000
53216,52.300,43.800,4.200,539.100
53217,143.500,82.300,10.600,95.600
53218,111.900,52.400,5.100,78.500
53219,89.800,44.800,4.200,66.300
53220,60.900,45.000,4.600,66.100
53221,125.100,47.400,4.400,69.700
53222,68.200,40.000,4.000,74.100
53223,65.300,45.200,3.900,63.400
53224,58.100,41.400,4.300,65.900
53225,64.500,41.100,3.900,62.500
53226,52.700,44.600,4.100,131.200
53227,67.900,44.200,5.200,68.800
53228,117.800,44.100,4.700,65.600
53229,71.200,47.900,6.700,69.400
53230,55.300,38.700,4.600,72.400
53231,52.900,40.100,4.700,67.300
53232,51.900,40.200,5.500,71.100
53233,54.000,52.300,5.000,65.300
53234,57.100,239.700,9.300,121.200
53235,116.800,63.200,5.000,218.400
53236,148.300,63.300,6.400,274.200
53237,199.700,71.500,6.800,85.300
53238,105.000,44.500,4.400,70.200
53239,64.200,42.000,3.900,127.400
53240,76.500,44.100,4.300,65.200
53241,56.500,39.600,4.000,62.700
53242,61.500,52.600,269.100,319.900
53243,315.300,159.300,16.200,365.500
53244,309.600,187.500,9.600,208.300
53245,137.000,67.500,5.300,80.600
53246,80.000,45.200,4.300,68.900
53247,78.900,51.800,4.700,67.000
53248,56.700,67.500,64.100,135.500
53249,73.900,44.100,4.500,117.100
53250,65.600,53.100,40.400,107.200
53251,74.300,44.400,4.900,73.200
53252,61.400,48.700,5.400,110.800
53253,66.200,50.300,5.300,356.400
53254,338.100,50.200,4.300,100.600
53255,75.400,46.700,4.100,66.400
53256,81.200,43.900,4.000,65.400
53257,56.900,38.500,3.800,110.000
53258,67.500,41.100,4.500,79.500
53259,93.800,40.400,4.400,80.300
53260,55.700,39.600,4.700,188.700
53261,67.000,41.900,4.900,62.900
53262,54.700,76.400,4.700,67.200
53263,358.200,159.500,17.700,261.400
53264,74.800,46.200,5.100,74.900
53265,57.900,51.300,15.400,68.300
53266,59.300,39.300,5.200,67.200
53267,59.000,58.500,5.300,69.000
53268,58.300,47.300,4.200,61.700
53269,67.100,40.700,4.300,65.700
53270,69.400,43.600,4.400,63.600
53271,57.200,38.500,3.800,108.500
53272,65.400,40.900,4.500,441.000
53273,69.700,45.100,4.400,66.500
53274,57.600,41.300,3.900,62.300
53275,53.700,42.100,4.600,67.900
53276,80.600,40.400,4.000,61.300
53277,56.000,49.900,40.600,69.700
53278,73.600,43.700,4.200,63.000
53279,59.600,38.600,4.100,104.200
53280,63.400,41.000,4.400,64.000
53281,55.800,39.400,4.000,99.300
53282,66.800,42.000,4.500,63.800
53283,57.300,38.400,4.100,108.600
53284,146.200,46.100,5.900,65.500
53285,61.000,40.300,4.100,61.200
53286,54.100,121.600,6.200,84.100
53287,76.900,43.000,4.500,115.200
53288,76.300,97.000,11.300,155.600
53289,344.900,213.000,15.300,132.200
53290,291.800,227.500,25.400,275.900
53291,266.300,133.300,15.400,187.900
53292,223.100,115.000,13.300,219.700
53293,200.000,114.600,18.400,202.100
53294,185.800,127.100,15.300,169.600
53295,197.400,120.700,14.700,285.100
53296,214.000,111.800,13.900,199.000
53297,350.800,97.600,9.600,154.000
53298,129.000,64.800,227.500,346.400
53299,288.700,75.400,8.900,109.300
53300,114.000,45.600,4.600,73.900
53301,90.300,45.200,4.200,71.800
53302,122.300,47.600,5.600,69.400
53303,66.900,162.000,29.900,292.700
53304,202.500,89.900,8.800,249.800
53305,133.400,65.100,6.700,81.900
53306,76.300,42.800,4.400,115.400
53307,71.300,41.800,5.100,111.800
53308,65.700,41.100,4.000,79.600
53309,55.100,79.700,4.900,400.500
53310,251.900,130.700,15.400,196.000
53311,197.500,107.100,13.500,166.000
53312,160.300,148.500,13.100,162.900
53313,157.300,107.700,12.000,221.800
53314,154.300,93.000,10.200,100.600
53315,91.400,49.300,4.800,295.800
53316,367.600,337.000,10.800,273.100
53317,133.400,69.600,7.700,94.400
53318,96.700,44.800,4.300,179.500
53319,77.200,127.700,6.600,93.400
53320,79.900,141.300,7.400,113.900
53321,299.900,184.400,20.300,213.200
53322,244.800,115.200,14.200,180.600
53323,173.600,104.200,13.200,239.800
53324,131.800,65.300,7.300,84.400
53325,78.300,42.700,4.400,75.700
53326,61.700,40.100,4.100,62.500
53327,55.100,39.300,4.000,62.200
53328,55.200,59.200,104.100,192.300
53329,97.500,49.100,5.400,150.700
53330,63.600,40.600,4.100,63.500
53331,56.800,48.400,4.100,65.900
53332,54.100,38.600,6.300,60.800
53333,50.000,38.100,4.000,76.400
53334,52.200,42.400,4.200,64.400
53335,52.900,38.200,4.100,62.600
53336,50.300,40.600,4.800,60.700
53337,99.800,48.000,4.300,65.000
53338,95.500,41.200,3.800,63.000
53339,126.600,54.000,4.900,67.100
53340,58.100,39.600,4.500,66.400
53341,54.400,38.300,4.100,69.200
53342,141.400,56.200,4.700,108.200
53343,73.100,42.500,4.200,63.400
53344,67.000,43.600,5.000,510.200
53345,157.000,78.900,8.200,153.900
53346,101.900,53.600,5.400,193.500
53347,78.700,51.300,5.000,363.600
53348,81.300,45.100,4.900,73.400
53349,62.400,105.900,4.000,72.100
53350,112.000,103.800,4.900,497.500
53351,115.700,58.200,6.100,81.300
53352,69.900,380.900,6.800,80.400
53353,80.200,44.400,4.300,83.100
53354,61.400,40.400,5.300,138.600
53355,69.100,43.300,4.300,65.600
53356,59.800,42.200,4.100,62.700
53357,67.300,40.700,4.100,67.800
53358,74.200,43.200,4.000,62.700
53359,57.800,38.500,4.000,107.400
53360,64.500,40.700,4.100,67.400
53361,59.900,51.200,4.200,237.100
53362,238.200,61.100,6.500,84.900
53363,97.000,41.600,4.100,117.100
53364,71.400,76.600,4.100,123.000
53365,63.300,111.600,4.600,72.400
53366,163.300,46.500,4.500,68.700
53367,302.300,59.300,5.200,76.700
53368,82.400,41.600,4.200,65.600
53369,56.200,38.700,4.300,65.200
53370,55.600,40.400,4.200,63.800
53371,50.900,38.100,4.000,60.700
53372,93.900,54.500,72.200,74.800
53373,69.700,40.000,4.300,62.500
53374,61.600,51.500,4.300,254.500
53375,76.700,44.000,4.400,65.000
53376,56.800,40.200,4.000,65.200
53377,57.300,43.000,4.800,63.600
53378,54.800,39.700,4.300,62.300
53379,65.800,53.700,4.800,121.600
53380,70.700,41.600,4.300,70.200
53381,76.600,55.800,4.900,62.000
53382,396.000,189.600,19.500,349.200
53383,266.600,157.900,17.300,383.000
53384,256.900,320.400,15.200,276.600
53385,136.300,64.900,5.900,86.500
53386,71.000,41.800,4.200,68.300
53387,58.200,41.000,5.300,119.600
53388,58.300,41.000,4.300,231.900
53389,71.200,43.700,4.100,63.900
53390,53.400,38.100,3.800,61.900
53391,433.700,117.200,10.000,122.700
53392,150.500,55.200,5.400,80.200
53393,78.200,43.900,4.400,68.600
53394,73.100,43.400,4.300,74.200
53395,56.200,38.900,4.200,84.100
53396,65.500,40.400,4.300,62.000
53397,52.300,38.600,4.400,81.700
53398,194.800,52.000,5.500,69.500
53399,61.600,39.600,4.400,143.200
53400,73.000,42.900,4.400,111.400
53401,67.800,41.200,4.100,102.600
53402,61.400,40.200,4.000,64.200
53403,67.700,43.600,5.100,74.200
53404,56.500,51.400,5.300,65.700
53405,63.500,42.000,4.000,61.900
53406,55.500,38.000,4.000,111.000
53407,66.500,42.200,5.200,140.400
53408,68.900,43.100,4.100,63.200
53409,57.200,41.700,4.200,63.200
53410,65.000,41.000,4.100,134.200
53411,68.500,41.300,4.400,71.100
53412,55.300,38.600,5.100,74.300
53413,54.300,50.700,7.900,66.900
53414,59.000,46.500,4.500,61.600
53415,152.800,93.900,9.200,99.200
53416,187.000,61.200,5.700,80.400
53417,251.700,227.100,104.600,183.800
53418,123.700,58.500,6.600,75.900
53419,71.800,43.900,4.100,69.300
53420,56.300,39.400,4.100,60.900
53421,53.900,359.000,14.100,136.800
53422,178.600,60.800,5.900,257.800
53423,132.200,134.700,7.800,98.800
53424,109.000,50.000,4.700,83.400
53425,67.900,41.200,5.100,125.000
53426,71.400,50.700,4.100,68.300
53427,56.000,44.300,6.900,79.800
53428,56.300,53.900,5.300,94.800
53429,82.900,44.000,4.700,73.300
53430,60.500,39.900,4.400,598.400
53431,261.400,165.000,7.300,208.300
53432,126.900,58.400,4.800,75.800
53433,69.500,40.500,4.300,477.200
53434,251.600,148.900,17.000,306.200
53435,156.100,54.400,6.800,76.000
53436,181.800,47.700,4.800,71.100
53437,64.600,40.300,3.900,63.700
53438,229.200,177.900,5.400,486.200
53439,82.700,116.500,5.900,84.200
53440,317.400,283.100,22.200,389.700
53441,268.600,213.100,14.600,141.000
53442,161.100,63.900,5.600,292.600
53443,295.400,154.700,16.700,267.900
53444,120.900,53.100,5.000,98.700
53445,80.700,43.400,4.100,83.600
53446,61.200,41.100,6.400,74.900
53447,58.100,43.800,4.100,63.500
53448,58.200,37.900,4.000,69.400
53449,55.800,38.300,4.600,84.500
53450,63.000,40.900,4.700,97.200
53451,57.200,38.200,4.000,83.600
53452,57.800,69.300,4.300,199.400
53453,373.800,171.000,17.500,225.900
53454,276.800,123.400,14.500,192.900
53455,250.900,77.700,7.600,120.200
53456,101.700,55.800,6.100,139.000
53457,80.000,43.900,4.600,284.800
53458,89.700,52.200,5.100,73.000
53459,64.700,39.600,4.400,69.800
53460,62.200,40.900,4.300,63.500
53461,52.900,39.200,3.800,59.900
53462,54.300,277.600,6.100,76.900
53463,79.300,40.900,4.200,61.900
53464,120.100,45.900,4.700,66.200
53465,65.300,40.200,4.100,86.500
53466,64.400,41.800,4.400,64.100
53467,55.700,39.700,4.300,111.000
53468,148.100,100.000,8.700,106.900
53469,89.800,47.400,4.700,72.300
53470,64.700,50.800,4.700,62.700
53471,77.200,20.200,3.800,69.200
53472,140.000,49.800,4.600,71.100
53473,71.200,41.300,4.200,154.700
53474,86.200,46.700,4.500,68.700
53475,61.000,40.600,4.000,62.600
53476,56.700,40.800,4.500,64.100
53477,121.300,42.800,4.900,65.200
53478,64.200,39.600,4.300,127.900
53479,238.500,57.600,6.600,128.400
53480,79.200,46.800,4.400,127.600
53481,66.100,49.700,4.800,72.900
53482,60.900,54.500,18.400,69.100
53483,74.000,43.500,4.500,64.300
53484,60.800,39.900,4.000,116.400
53485,68.000,43.400,5.400,276.000
53486,138.900,75.900,9.400,89.800
53487,79.700,46.200,4.700,232.100
53488,94.300,49.600,6.000,83.400
53489,76.700,44.100,4.600,67.700
53490,61.500,39.500,4.900,114.100
53491,70.500,42.400,5.100,111.700
53492,66.100,42.100,4.200,74.300
53493,57.200,40.300,5.200,69.700
53494,58.700,373.700,6.600,81.700
53495,311.400,187.200,142.200,526.600
53496,130.700,69.300,7.700,150.900
53497,89.400,47.000,4.800,193.600
53498,141.300,80.700,7.700,169.000
53499,98.600,50.200,5.000,176.300
53500,132.500,47.600,16.500,219.700
53501,165.800,100.100,6.800,82.600
53502,84.100,52.600,4.700,67.800
53503,295.400,194.900,53.500,316.300
53504,133.100,120.700,8.200,90.500
53505,86.600,78.200,4.700,70.500
53506,62.200,40.400,4.000,114.300
53507,85.000,42.200,4.600,256.900
53508,98.500,67.500,6.800,85.600
53509,67.600,41.500,4.700,242.800
53510,78.600,44.100,4.100,73.700
53511,58.800,40.300,4.200,134.700
53512,66.400,41.700,4.500,138.100
53513,68.600,42.000,5.300,67.900
53514,61.400,39.500,4.200,144.900
53515,73.400,59.900,5.000,67.100
53516,61.800,39.400,3.900,65.400
53517,61.200,58.200,4.300,64.600
53518,58.500,38.800,3.900,280.200
53519,89.700,44.600,4.500,119.100
53520,70.700,96.600,4.600,70.200
53521,66.500,41.400,4.200,79.400
53522,60.000,39.500,4.100,60.200
53523,53.400,101.000,5.100,57.400
53524,82.200,48.200,4.300,69.600
53525,63.400,40.400,4.000,112.100
53526,163.900,46.400,4.500,144.700
53527,74.600,50.700,5.100,77.700
53528,67.400,45.000,4.000,103.800
53529,81.900,40.000,4.100,84.300
53530,63.700,41.300,4.100,69.500
53531,63.400,44.800,4.400,111.200
53532,66.600,41.700,4.500,91.400
53533,61.400,40.000,4.600,411.100
53534,89.800,266.400,26.300,296.700
53535,262.200,132.900,14.600,181.500
53536,177.900,127.200,14.400,184.900
53537,168.900,118.700,14.500,236.200
53538,93.800,291.300,19.700,233.600
53539,218.200,138.800,15.800,251.300
53540,114.700,71.600,7.100,86.800
53541,71.200,41.400,4.700,123.100
53542,69.100,81.300,4.600,120.700
53543,164.400,242.300,22.500,260.200
53544,286.000,233.200,9.700,116.000
53545,125.900,58.500,5.000,75.300
53546,72.400,45.000,4.200,66.300
53547,61.200,39.800,3.900,116.200
53548,71.000,43.900,5.200,77.300
53549,55.900,38.500,4.100,146.200
53550,68.300,49.400,5.100,71.100
53551,59.600,55.000,4.700,66.100
53552,366.200,120.500,8.800,296.900
53553,270.100,73.500,7.600,93.600
53554,296.000,194.400,6.800,340.100
53555,92.400,48.600,6.700,75.900
53556,66.600,43.200,4.000,63.500
53557,55.100,46.700,4.000,63.200
53558,54.800,43.800,4.200,67.300
53559,60.500,41.200,4.200,62.300
53560,53.100,48.400,4.400,63.400
53561,60.700,41.300,4.100,61.200
53562,55.200,38.100,4.000,60.600
53563,53.100,41.200,4.000,85.800
53564,62.300,40.300,4.100,110.400
53565,65.700,42.100,5.400,84.500
53566,60.000,39.600,5.200,75.000
53567,53.600,39.400,5.500,73.400
53568,55.000,50.400,5.100,65.600
53569,66.100,42.600,4.200,61.500
53570,55.400,49.600,4.300,63.400
53571,59.200,41.200,3.900,61.000
53572,56.800,38.900,4.000,201.300
53573,89.800,50.500,5.300,77.100
53574,58.600,38.800,4.200,63.500
53575,63.500,50.600,4.400,110.900
53576,73.600,43.300,4.300,63.500
53577,58.300,39.300,3.900,272.800
53578,252.800,148.100,18.600,227.100
53579,190.600,112.700,13.300,166.400
53580,167.900,110.800,12.700,294.100
53581,148.000,65.500,8.100,134.000
53582,88.100,168.700,9.000,108.600
53583,235.100,61.400,5.800,85.500
53584,92.500,45.100,5.900,71.100
53585,64.800,41.900,4.000,64.900
53586,58.000,40.300,3.800,117.100
53587,70.000,41.700,4.400,106.500
53588,64.100,48.500,4.700,72.400
53589,58.200,49.600,14.700,68.600
53590,59.000,38.900,4.300,183.000
53591,107.100,64.900,7.500,362.100
53592,262.200,102.900,7.200,88.200
53593,89.000,54.200,4.900,63.100
53594,67.800,45.000,4.000,109.400
53595,68.500,42.800,4.400,362.000
53596,244.100,173.500,6.900,318.500
53597,138.900,78.400,8.700,95.600
53598,216.000,58.300,35.000,80.000
53599,87.600,45.200,4.400,69.200
53600,63.700,57.600,4.200,111.400
53601,69.800,42.400,4.900,106.000
53602,65.600,41.100,4.100,75.800
53603,56.100,40.100,5.600,66.400
53604,55.900,49.600,4.800,66.200
53605,100.000,47.700,4.300,65.200
53606,64.400,38.800,3.900,105.900
53607,65.800,42.300,4.400,394.200
53608,492.800,54.500,4.500,118.900
53609,81.900,46.900,5.400,72.600
53610,64.800,44.200,4.100,62.600
53611,69.900,40.500,3.900,61.200
53612,54.200,42.000,4.100,61.500
53613,264.400,176.900,18.000,244.300
53614,231.600,118.400,14.000,252.600
53615,204.500,124.000,13.600,176.400
53616,177.100,108.500,12.400,168.700
53617,160.800,183.300,15.800,240.600
53618,171.300,74.400,6.200,158.500
53619,106.300,57.000,5.000,80.200
53620,70.400,42.500,4.400,75.900
53621,59.800,43.900,3.900,62.500
53622,55.100,52.600,5.300,65.000
53623,57.200,42.200,3.900,62.100
53624,53.600,43.900,4.500,91.000
53625,72.900,43.300,4.300,62.900
53626,55.700,44.800,4.800,63.500
53627,60.400,41.000,4.300,61.400
53628,57.100,38.600,4.000,59.500
53629,55.900,42.100,4.000,130.700
53630,158.300,48.900,5.200,68.100
53631,60.400,39.600,4.100,62.300
53632,191.300,82.500,8.100,132.600
53633,110.500,51.200,5.100,81.500
53634,69.600,43.000,4.600,198.600
53635,109.500,68.000,6.900,131.300
53636,88.200,45.600,4.600,70.100
53637,74.700,206.400,26.400,276.800
53638,475.200,91.200,7.700,105.400
53639,363.000,83.400,7.900,95.700
53640,111.800,49.200,4.900,388.600
53641,310.800,145.300,16.800,326.600
53642,118.400,68.500,6.700,274.200
53643,137.600,74.800,6.800,86.100
53644,84.100,48.500,4.400,66.200
53645,63.100,40.100,4.200,299.900
53646,92.900,134.900,6.500,79.600
53647,91.000,46.600,4.300,186.500
53648,71.900,41.700,5.100,331.000
53649,76.600,43.800,6.000,74.800
53650,100.200,45.000,4.200,65.800
53651,62.600,42.500,4.200,64.400
53652,54.200,49.500,4.800,77.500
53653,58.400,268.100,7.400,60.800
53654,175.400,52.600,4.500,70.200
53655,66.800,39.900,5.300,285.200
53656,278.000,212.500,11.000,131.200
53657,143.100,61.100,5.300,83.600
53658,94.600,47.200,4.200,68.400
53659,75.000,39.800,4.300,389.000
53660,102.300,72.300,6.700,88.000
53661,157.100,45.100,4.800,120.100
53662,58.400,41.600,6.100,69.100
53663,53.300,38.900,4.900,77.300
53664,51.800,55.600,4.800,314.500
53665,70.400,46.700,4.300,66.400
53666,53.800,57.000,4.000,167.800
53667,67.700,45.400,4.200,64.700
53668,54.500,38.800,4.000,61.000
53669,54.500,46.400,4.100,65.400
53670,59.000,38.900,4.100,60.900
53671,70.300,42.900,15.200,68.200
53672,57.800,49.900,4.900,88.500
53673,58.700,39.600,4.400,88.000
53674,60.100,39.400,5.600,51.900
53675,104.200,45.400,4.200,65.800
53676,60.400,39.000,4.200,61.500
53677,52.400,45.400,4.100,67.900
53678,53.200,38.500,4.300,118.100
53679,69.500,42.200,4.500,65.000
53680,67.100,43.000,4.800,70.400
53681,57.800,51.400,35.100,69.300
53682,274.200,230.100,10.000,105.700
53683,127.300,55.400,5.100,76.000
53684,75.500,42.800,5.100,97.600
53685,67.900,41.800,4.200,67.000
53686,57.400,41.300,4.100,118.000
53687,68.600,50.700,5.100,126.600
53688,67.700,40.400,4.200,114.900
53689,70.000,43.000,4.600,77.400
53690,93.100,42.100,4.100,63.800
53691,127.200,38.400,3.900,71.900
53692,53.500,37.800,4.200,510.900
53693,110.100,62.900,7.100,118.600
53694,87.800,51.000,5.600,74.800
53695,63.000,50.600,5.100,67.600
53696,64.500,42.500,3.900,63.800
53697,53.100,37.800,3.800,61.100
53698,65.500,42.000,4.600,110.100
53699,66.900,40.600,4.600,132.400
53700,69.400,43.100,4.100,63.600
53701,54.300,38.000,4.900,73.400
53702,52.600,43.100,6.600,67.400
53703,53.400,50.200,16.000,69.400
53704,60.600,42.000,3.900,60.300
53705,51.100,46.000,4.300,65.800
53706,68.500,43.400,4.000,62.200
53707,93.600,38.500,5.300,327.800
53708,151.000,95.300,9.200,104.500
53709,108.400,49.300,4.600,133.200
53710,80.200,45.200,6.300,119.400
53711,70.800,41.200,4.100,117.300
53712,145.000,50.200,4.900,74.100
53713,362.300,185.400,61.100,150.100
53714,111.800,58.500,5.300,72.600
53715,71.800,42.200,5.200,360.500
53716,227.300,52.600,4.300,76.200
53717,72.200,39.300,4.000,63.900
53718,62.600,39.900,4.000,75.100
53719,62.600,43.900,4.100,110.200
53720,66.600,41.700,5.200,83.600
53721,60.500,39.700,5.100,69.500
53722,53.600,38.600,3.800,69.200
53723,52.100,38.600,5.100,70.200
53724,52.800,39.600,4.100,75.500
53725,67.800,43.600,3.900,242.500
53726,282.100,161.300,18.200,277.400
53727,152.600,209.300,10.000,109.600
53728,113.800,52.600,5.100,81.700
53729,70.600,42.100,5.000,75.200
53730,56.900,38.900,4.500,71.200
53731,55.600,39.300,3.900,94.300
53732,62.700,40.600,5.800,115.100
53733,64.600,41.000,4.400,119.200
53734,64.100,53.300,113.100,406.100
53735,97.000,84.700,9.400,98.900
53736,121.900,48.100,4.600,113.800
53737,77.300,44.000,4.600,69.700
53738,57.700,51.300,4.500,491.200
53739,113.400,54.700,6.500,78.800
53740,74.300,46.100,4.400,65.700
53741,193.700,55.100,34.800,75.400
53742,73.700,65.500,5.300,65.300
53743,65.900,41.200,3.900,60.400
53744,55.500,40.800,3.800,81.200
53745,58.000,53.600,4.700,227.800
53746,277.400,153.300,198.700,248.200
53747,153.500,72.100,7.600,111.000
53748,97.100,48.800,6.400,79.000
53749,69.700,44.100,4.300,65.100
53750,58.700,38.500,4.900,61.100
53751,57.200,40.300,4.100,63.200
53752,89.300,40.200,5.500,65.700
53753,53.900,69.700,4.100,66.400
53754,61.300,114.200,217.000,104.500
53755,105.600,60.100,5.100,71.400
53756,79.400,44.500,4.100,168.600
53757,77.900,44.700,5.300,75.100
53758,58.200,43.900,4.800,62.900
53759,54.100,44.200,4.400,66.600
53760,52.000,46.900,4.400,115.500
53761,72.500,383.400,19.800,291.800
53762,64.700,43.800,4.500,64.500
53763,54.800,52.200,4.100,63.000
53764,79.800,255.500,24.100,454.000
53765,267.300,176.900,18.200,224.700
53766,527.100,210.100,19.800,496.200
53767,193.200,93.200,9.500,114.700
53768,124.800,58.100,6.100,86.900
53769,80.300,122.900,61.300,96.400
53770,86.000,44.700,4.500,69.400
53771,82.600,49.100,51.200,76.000
53772,71.400,42.300,5.800,66.900
53773,63.500,44.300,4.100,63.600
53774,54.600,38.400,4.200,60.800
53775,58.800,40.400,4.200,62.100
53776,51.600,38.600,4.200,60.200
53777,51.100,39.500,4.600,70.800
53778,55.100,46.800,4.400,63.500
53779,51.800,39.500,4.300,393.400
53780,177.400,72.000,7.400,83.200
53781,77.400,42.300,4.500,63.700
53782,59.300,50.400,4.500,455.500
53783,286.700,158.300,17.900,349.900
53784,263.500,145.500,16.200,203.400
53785,253.400,195.300,15.400,133.800
53786,158.900,78.700,7.500,104.200
53787,100.100,47.600,5.200,77.900
53788,240.000,175.100,17.900,224.700
53789,321.900,81.400,8.700,136.200
53790,109.000,48.500,6.000,77.300
53791,74.700,44.900,3.900,65.500
53792,59.600,38.600,26.800,412.100
53793,121.900,73.300,7.900,99.300
53794,75.100,46.100,6.200,72.900
53795,59.700,43.100,3.900,62.300
53796,57.300,147.700,4.800,76.000
53797,61.700,72.800,4.200,68.700
53798,54.800,38.900,4.300,61.600
53799,62.400,44.800,4.100,66.100
53800,81.400,43.800,4.300,64.900
53801,59.000,39.200,3.900,61.900
53802,56.100,40.900,4.200,228.800
53803,81.300,44.800,4.700,111.000
53804,69.700,42.200,4.300,58.700
53805,62.500,43.500,3.800,105.800
53806,72.500,41.900,4.000,63.700
53807,62.900,42.300,4.300,62.300
53808,140.600,45.500,4.600,66.000
53809,63.500,39.700,3.900,116.000
53810,370.800,283.500,26.300,281.500
53811,82.100,56.600,5.600,118.500
53812,73.900,44.900,4.100,63.900
53813,78.000,38.400,4.100,61.000
53814,56.300,41.000,4.000,62.000
53815,54.200,39.200,5.700,114.600
53816,67.200,41.100,4.200,110.500
53817,65.500,40.100,4.100,63.900
53818,60.900,38.900,3.700,69.900
53819,53.700,39.100,4.000,59.700
53820,316.600,165.800,18.500,225.800
53821,240.300,122.100,16.200,185.900
53822,300.700,214.800,20.700,232.500
53823,254.400,85.000,11.300,110.400
53824,124.200,117.400,6.400,88.400
53825,94.200,45.000,4.400,123.200
53826,75.200,49.500,5.400,73.000
53827,59.600,38.900,4.100,121.500
53828,215.900,84.100,8.800,101.700
53829,103.200,120.100,5.600,87.000
53830,108.200,44.800,7.400,71.700
53831,135.100,82.800,7.200,94.000
